State,Jurisdiction,A.O. Number,Judge,Prosecutor,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts Per Day,Number of Persons Intercepts,Number of Intercepts,Number of Incriminating Intercepts,Total Cost($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related,Results Related
NORTH CAROLINA,GUILFORD,2017-27,"CRAIG, III",KRUEGER,NARCOTICS,WC,"D,R",42815.0,30.0,0.0,30.0,NEVER INSTALLED,,,,,,,,,,,,,,,
NORTH CAROLINA,GUILFORD,2017-28,ALBRIGHT,KRUEGER,NARCOTICS,WC,D,42940.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,OTHER,2017-1,O'FOGHLUDHA,HENDERSON,NARCOTICS,WC,D,42713.0,30.0,0.0,30.0,INSTALLED AND USED,15.0,114.0,1,"1,722",89,,,,,,,,,,
NORTH CAROLINA,Randolph,2017-1,LONG,WATERS,NARCOTICS,WC,D,42772.0,,0.0,0.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Randolph,2017-2,LONG,HENDERSON,NARCOTICS,WC,D,42772.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Randolph,2017-3,LONG,KRUEGER,NARCOTICS,WC,D,42772.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Surry,2017-1,"CROMER,",DOYLE,NARCOTICS,WC,D,43026.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Surry,2017-2,"CROMER,",EDWARDS,NARCOTICS,WC,D,43028.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Surry,2017-3,"CROMER,",BELL,NARCOTICS,WC,D,43026.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Surry,2017-4,"CROMER,",DELBRIDGE,NARCOTICS,WC,D,43027.0,30.0,0.0,30.0,NEVER INSTALLED,,,,,,,,,,,,,,,
NORTH CAROLINA,Surry,2017-5,"CROMER,",HENDERSON,NARCOTICS,WC,D,43026.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Surry,2017-6,"CROMER,",WATERS,NARCOTICS,WC,D,43026.0,,0.0,0.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Surry,2017-7,"CROMER,",WATERS,NARCOTICS,WC,"D,R",43026.0,,0.0,0.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Surry,2017-8,"CROMER,",WATERS,NARCOTICS,WC,"D,R",43026.0,,0.0,0.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Surry,2017-9,"CROMER,",WATERS,NARCOTICS,WC,"D,R",43026.0,,0.0,0.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Vance,2017-1,"HIGHT, JR.",WATERS,NARCOTICS,WC,"D,R",43054.0,,0.0,0.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Vance,2017-2,"HIGHT, JR.",EDWARDS,NARCOTICS,WC,D,43054.0,30.0,0.0,30.0,NEVER INSTALLED,,,,,,,,,,,,,,,
NORTH CAROLINA,Vance,2017-3,"HIGHT, JR.",DOYLE,NARCOTICS,WC,D,43054.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Vance,2017-4,"HIGHT, JR.",DOYLE,NARCOTICS,WC,D,43054.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Vance,2017-5,"HIGHT, JR.",WATERS,NARCOTICS,WC,"D,R",43054.0,,0.0,0.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Vance,2017-6,"HIGHT, JR.",HENDERSON,NARCOTICS,WC,D,43054.0,30.0,0.0,30.0,NEVER INSTALLED,,,,,,,,,,,,,,,
NORTH CAROLINA,Vance,2017-7,"HIGHT, JR.",WATERS,NARCOTICS,WC,D,43054.0,,0.0,0.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,Vance,2017-8,"HIGHT, JR.",HENDERSON,NARCOTICS,WC,"D,R",43054.0,30.0,0.0,30.0,NEVER INSTALLED,,,,,,,,,,,,,,,
NORTH CAROLINA,Vance,2017-9,"HIGHT, JR.",WATERS,NARCOTICS,WC,"D,R",43054.0,,0.0,0.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,WAKE,2017-1,"RIDGEWAY,",DOYLE,NARCOTICS,WC,D,42955.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,WAKE,2017-2,"RIDGEWAY,",BRITT,NARCOTICS,WC,D,42955.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,WAKE,2017-3,COLLINS,BELL,NARCOTICS,WC,D,42788.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,WAKE,2017-4,COLLINS,WATERS,NARCOTICS,WC,"D,R",42788.0,,0.0,0.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,WAKE,2017-5,"LONG,",FREEMAN,NARCOTICS,WC,D,42772.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,WAKE,2017-6,COLLINS,HENDERSON,NARCOTICS,WC,D,42788.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,WAKE,2017-7,"CRAIG, III",FREEMAN,NARCOTICS,WC,D,42815.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,WAKE,2017-8,"BADDOUR,",FREEMAN,NARCOTICS,WC,D,42835.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,WAKE,2017-9,"DAVIS, JR.",FREEMAN,NARCOTICS,WC,D,42858.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,WAKE,2017-10,"HIGHT, JR.",FREEMAN,NARCOTICS,WC,D,43054.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,WAKE,2017-11,COLLINS,KRUEGER,NARCOTICS,WC,D,42788.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,WAKE,2017-12,"CROMER,",FREEMAN,NARCOTICS,WC,D,43028.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,WAKE,2017-13,"CRAIG, III",FREEMAN,NARCOTICS,WC,D,42993.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,WAKE,2017-14,"ROBERSON,",FREEMAN,NARCOTICS,WC,D,42970.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,WAKE,2017-15,"BURKE,",FREEMAN,NARCOTICS,WC,D,42908.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,WAKE,2017-16,"COLLINS,",FREEMAN,NARCOTICS,WC,D,42788.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
NORTH CAROLINA,WAKE,2017-17,"HUDSON,",FREEMAN,NARCOTICS,WC,D,42879.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
OHIO,Columbiana County,2017-1,PIKE,TOMARO,DRUGS - ILLEGAL,"WC,TX",D,42793.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,314.0,244,"9,444","3,504",81831.0,8194.0,,,,,,,,
OHIO,Columbiana County,2017-2,PIKE,TOMARO,DRUGS - ILLEGAL,"WC,TX",D,42794.0,30.0,2.0,90.0,INSTALLED AND USED,77.0,171.0,388,"13,192","8,078",,1875.0,,,,,,,RELATED TO NO. 2017-2,
OHIO,Columbiana County,2017-3,PIKE,TOMARO,DRUGS - ILLEGAL,"WC,TX",D,42908.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,49.0,74,"1,442",661,,775.0,88.0,,,,0.0,,RELATED TO NO. 2017-1,
OHIO,Columbiana County,2017-4,PIKE,TOMARO,DRUGS - ILLEGAL,"WC,TX",D,42823.0,30.0,3.0,120.0,INSTALLED AND USED,115.0,56.0,190,"6,501","1,871",,2275.0,,,,,,,RELATED TO NO. 2017-1,
OHIO,HAMILTON,2017-1,SHANAHAN,KEELING,ASSAULT,"WC,TX",D,42979.0,30.0,0.0,30.0,INSTALLED AND USED,18.0,4.0,,76,20,,,,,,,,,,
OHIO,HAMILTON,2017-2,SHANAHAN,KEELING,ASSAULT,"WC,TX",D,43006.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,84.0,,"2,527",435,,,,,,,,,,
OHIO,PICKAWAY,2016-3,KNECE,WOLFORD,CORRUPTION,WC,D,42426.0,24.0,0.0,24.0,INSTALLED AND USED,24.0,50.0,77,"1,207",304,,,26.0,1.0,0.0,0.0,0.0,26.0,,
OHIO,PICKAWAY,2017-1,KNECE,WOLFORD,OTHER,WC,D,42426.0,30.0,0.0,30.0,INSTALLED AND USED,24.0,50.0,77,"1,207",304,,,24.0,0.0,0.0,0.0,0.0,24.0,,
OHIO,PICKAWAY,2017-2,KNECE,WOLFORD,OTHER,WC,D,42426.0,30.0,0.0,30.0,INSTALLED AND USED,24.0,114.0,183,"2,743","1,400",,,24.0,0.0,0.0,0.0,0.0,24.0,,
OHIO,WASHINGTON,2017-1,BURNWORTH,CAUTHORN,NARCOTICS,WC,D,42963.0,30.0,0.0,30.0,NEVER INSTALLED,,,,,,,,,,,,,,,
OKLAHOMA,STATE ATTORNEY GENERAL,2017-1,LUMPKIN,PRATER,DRUGS - ILLEGAL,"WC,EE,TX",D,42788.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,103.0,610,"2,993",543,63525.0,1095.0,17.0,,0.0,0.0,0.0,,,
OKLAHOMA,STATE ATTORNEY GENERAL,2017-2,LUMPKIN,KUNZWEILER,DRUGS - ILLEGAL,"WC,EE,TX",D,42957.0,30.0,0.0,30.0,INSTALLED AND USED,2.0,1.0,4,3,1,8000.0,2000.0,3.0,,0.0,0.0,0.0,,,
OKLAHOMA,STATE ATTORNEY GENERAL,2017-3,LUMPKIN,PRATER,DRUGS - ILLEGAL,"WC,EE,TX",D,42933.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,220.0,"1,068","6,403","1,655",87674.0,1950.0,6.0,,0.0,0.0,0.0,,,
OKLAHOMA,STATE ATTORNEY GENERAL,2017-4,LUMPKIN,PRATER,DRUGS - ILLEGAL,"WC,EE,TX",D,42978.0,30.0,0.0,30.0,INSTALLED AND USED,18.0,106.0,34,"1,925","1,778",,,12.0,,0.0,0.0,0.0,,,
PENNSYLVANIA,LEHIGH,2017-1,STEVENS,MARTIN,DRUGS - ILLEGAL,"WC,TX",D,42795.0,21.0,0.0,21.0,INSTALLED AND USED,21.0,265.0,70,"5,578","1,768",99184.0,400.0,12.0,0.0,0.0,0.0,0.0,8.0,,
PENNSYLVANIA,LUZERNE,2017-1,STEVENS,ABRAHAM,DRUGS - ILLEGAL,"WC,TX",D,42929.0,30.0,0.0,30.0,INSTALLED AND USED,60.0,13.0,,821,687,,3310.0,47.0,,,,,,,
PENNSYLVANIA,LUZERNE,2017-2,STEVENS,ABRAHAM,DRUGS - ILLEGAL,"WC,TX",D,42900.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,139.0,,"8,363","7,733",234811.0,1240.0,47.0,,,,,3.0,,
PENNSYLVANIA,LUZERNE,2017-3,STEVENS,ABRAHAM,DRUGS - ILLEGAL,"WC,TX",D,42929.0,30.0,0.0,30.0,INSTALLED AND USED,60.0,139.0,,"8,363","7,733",234811.0,1240.0,47.0,,,,,3.0,,
PENNSYLVANIA,LUZERNE,2017-4,STEVENS,ABRAHAM,DRUGS - ILLEGAL,"WC,TX",D,42900.0,30.0,1.0,60.0,INSTALLED AND USED,22.0,214.0,,"4,722",475,59782.0,3250.0,28.0,,,,,3.0,,
PENNSYLVANIA,PHILADELPHIA,2017-1,RANSOM,FRANCIS,NARCOTICS,"WC,TX",D,42902.0,15.0,0.0,15.0,INSTALLED AND USED,15.0,11.0,13,166,46,11550.0,550.0,2.0,,,,,,,
PENNSYLVANIA,PHILADELPHIA,2017-2,RANSOM,FRANCIS,NARCOTICS,"WC,TX",D,42922.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,43.0,16,"1,317",235,22700.0,700.0,2.0,,,,,,,
PENNSYLVANIA,PHILADELPHIA,2017-3,RANSOM,FRANCIS,NARCOTICS,"WC,TX",D,42979.0,7.0,0.0,7.0,INSTALLED AND USED,7.0,55.0,9,391,75,8430.0,700.0,2.0,,,,,,,
PENNSYLVANIA,PHILADELPHIA,2017-4,RANSOM,FRANCIS,NARCOTICS,"WC,TX",D,42957.0,10.0,0.0,10.0,INSTALLED AND USED,30.0,46.0,10,"1,395",195,22700.0,700.0,2.0,,,,,,,
PENNSYLVANIA,PHILADELPHIA,2017-5,RANSOM,FRANCIS,NARCOTICS,"WC,TX",D,42957.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,46.0,10,"1,395",195,22700.0,700.0,2.0,,,,,,,
PENNSYLVANIA,PHILADELPHIA,2017-6,RANSOM,FRANCIS,NARCOTICS,"WC,TX",D,42975.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,38.0,12,"2,317",169,45400.0,1400.0,2.0,,,,,,,
PENNSYLVANIA,PHILADELPHIA,2017-7,RANSOM,FRANCIS,NARCOTICS,"WC,TX",D,42979.0,7.0,0.0,7.0,INSTALLED AND USED,60.0,38.0,12,"2,317",169,45400.0,1400.0,2.0,,,,,,,
PENNSYLVANIA,PHILADELPHIA,2017-8,RANSOM,FRANCIS,NARCOTICS,"WC,TX",D,42975.0,30.0,1.0,60.0,INSTALLED AND USED,10.0,102.0,8,"1,022",228,8430.0,700.0,2.0,,,,,,,
PENNSYLVANIA,PHILADELPHIA,2017-9,RANSOM,FRANCIS,NARCOTICS,"WC,TX",D,42957.0,10.0,0.0,10.0,INSTALLED AND USED,10.0,102.0,8,"1,022",228,8430.0,700.0,2.0,,,,,,,
PENNSYLVANIA,Superior Court,2016-1,FRANCISCO OTT,MCGARRY,MURDER,WC,D,42468.0,30.0,0.0,30.0,INSTALLED AND USED,21.0,94.0,60,"1,984",116,9735.0,4693.0,2.0,,,,,,,
PENNSYLVANIA,Superior Court,2016-2,FRANCISCO OTT,MCGARRY,MURDER,WC,D,42468.0,30.0,0.0,30.0,INSTALLED AND USED,21.0,85.0,88,"1,805",55,9735.0,4693.0,2.0,,,,,,,
PENNSYLVANIA,Superior Court,2016-3,FRANCISCO OTT,MCGARRY,MURDER,WC,D,42468.0,30.0,0.0,30.0,INSTALLED AND USED,21.0,110.0,114,"2,321",66,9735.0,4693.0,2.0,,,,,,,
PENNSYLVANIA,Superior Court,2016-4,FRANCISCO OTT,MCGARRY,MURDER,WC,D,42468.0,30.0,0.0,30.0,INSTALLED AND USED,21.0,85.0,88,"1,805",55,9735.0,4693.0,2.0,,,,,,,
PENNSYLVANIA,Superior Court,2016-5,FRANCISCO OTT,MCGARRY,MURDER,WC,D,42468.0,30.0,0.0,30.0,INSTALLED AND USED,21.0,94.0,60,"1,984",116,9735.0,4693.0,2.0,,,,,,,
PENNSYLVANIA,Superior Court,2016-6,FRANCISCO OTT,MCGARRY,MURDER,WS,H,42485.0,30.0,0.0,30.0,INSTALLED AND USED,21.0,110.0,114,"2,321",66,9735.0,4693.0,2.0,,,,,,,
PENNSYLVANIA,Superior Court,2016-7,FRANCISCO OTT,MCGARRY,MURDER,WS,H,42485.0,30.0,0.0,30.0,INSTALLED AND USED,11.0,22.0,128,246,8,9735.0,4693.0,2.0,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2016-22,STABILE,OWENS,MURDER,WO,O,42194.0,30.0,7.0,240.0,INSTALLED AND USED,240.0,,,,,,,,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2016-23,OLSON,SERGE,GAMBLING,"WC,TX",D,42681.0,30.0,0.0,30.0,INSTALLED AND USED,22.0,4.0,3,91,70,15461.0,2980.0,47.0,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-3,FITZGERALD,PIERCE,NARCOTICS,WC,D,42740.0,7.0,0.0,7.0,INSTALLED AND USED,7.0,134.0,145,944,238,,,,,,,,,RELATED TO NO. 2017-4,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-4,SOLANO,PIERCE,NARCOTICS,WC,D,42712.0,3.0,3.0,67.0,INSTALLED AND USED,35.0,361.0,525,"12,638","3,028",579478.0,433.0,,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-5,OLSON,SERGE,GAMBLING,"WC,TX",D,42725.0,30.0,0.0,30.0,INSTALLED AND USED,26.0,26.0,18,697,430,20036.0,615.0,47.0,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-6,OTT,LABAR,RACKETEERING,"WC,TX",D,42776.0,22.0,0.0,22.0,INSTALLED AND USED,22.0,214.0,,"4,722",475,59782.0,3250.0,28.0,,,,,3.0,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-7,OTT,LABAR,RACKETEERING,"WC,TX",D,42776.0,22.0,0.0,22.0,INSTALLED AND USED,29.0,49.0,,"1,436",554,59782.0,3250.0,28.0,,,,,3.0,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-8,OTT,LABAR,RACKETEERING,"WC,TX",D,42768.0,29.0,0.0,29.0,INSTALLED AND USED,29.0,49.0,,"1,436",554,59782.0,3250.0,28.0,,,,,3.0,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-9,OLSON,SERGE,GAMBLING,"WC,TX",D,42783.0,30.0,0.0,30.0,INSTALLED AND USED,7.0,8.0,18,61,51,20036.0,615.0,47.0,,,,,,RELATED TO NO. 2017-9,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-10,OLSON,SERGE,GAMBLING,"WC,TX",D,42783.0,30.0,0.0,30.0,INSTALLED AND USED,20.0,20.0,35,404,63,40446.0,2220.0,47.0,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-11,OLSON,SERGE,GAMBLING,"WC,TX",D,42783.0,30.0,0.0,30.0,INSTALLED AND USED,7.0,8.0,18,61,51,20036.0,615.0,47.0,,,,,,RELATED TO NO. 2017-9,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-12,OLSON,SERGE,GAMBLING,"WC,TX",D,42808.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,15.0,14,453,341,49961.0,3180.0,47.0,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-13,PLATT,ADAMS,CORRUPTION,WC,D,42886.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,127.0,,"3,812","1,461",141748.0,16758.0,8.0,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-14,PLATT,ADAMS,CORRUPTION,WC,D,42902.0,30.0,0.0,30.0,INSTALLED AND USED,15.0,84.0,,"1,265",212,141748.0,16758.0,8.0,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-15,PLATT,ADAMS,CORRUPTION,WC,D,42923.0,30.0,0.0,30.0,INSTALLED AND USED,12.0,107.0,,"1,286",134,141748.0,16758.0,8.0,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-16,MUSMANNO,SHAPIRO,DRUGS - ILLEGAL,WC,D,42877.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,9.0,,551,43,280052.0,3475.0,,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-17,MUSMANNO,SHAPIRO,DRUGS - ILLEGAL,WC,D,42877.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,127.0,,"7,648","2,877",280052.0,3475.0,,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-18,MUSMANNO,SHARPIRO,DRUGS - ILLEGAL,"WC,TX",D,42877.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,127.0,14,"7,648","2,877",280052.0,3475.0,47.0,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-19,PLATT,ADAMS,CORRUPTION,WC,D,42921.0,30.0,0.0,30.0,INSTALLED AND USED,16.0,138.0,,"2,221",349,141748.0,16758.0,8.0,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-20,MUSMANNO,SHARPIRO,DRUGS - ILLEGAL,"WC,TX",D,42877.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,127.0,14,"7,648","2,877",280052.0,3475.0,47.0,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-21,PLATT,ADAMS,CORRUPTION,WC,D,42913.0,30.0,0.0,30.0,INSTALLED AND USED,24.0,49.0,,"1,177",404,141748.0,16758.0,8.0,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-22,PLATT,ADAMS,CORRUPTION,WC,D,42934.0,30.0,0.0,30.0,INSTALLED AND USED,5.0,3.0,,15,2,141748.0,16758.0,8.0,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-23,PLATT,ADAMS,CORRUPTION,WC,D,42912.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,59.0,,"1,797",161,141748.0,16758.0,8.0,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-24,PLATT,ADAMS,CORRUPTION,WC,D,42923.0,30.0,0.0,30.0,INSTALLED AND USED,27.0,50.0,,"1,351",495,141748.0,16758.0,8.0,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-25,PLATT,ADAMS,CORRUPTION,WC,D,42937.0,30.0,0.0,30.0,INSTALLED AND USED,13.0,37.0,,493,178,141748.0,16758.0,8.0,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-26,PLATT,ADAMS,CORRUPTION,WC,D,42941.0,30.0,0.0,30.0,INSTALLED AND USED,9.0,147.0,,"1,330",184,141748.0,16758.0,8.0,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-27,PLATT,ADAMS,CORRUPTION,WC,D,42921.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,84.0,,"2,444","1,034",141748.0,16758.0,8.0,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-28,LAZARUS,OLSEN,OTHER,"WC,TX",D,42984.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,61.0,59,"1,845",527,134119.0,10170.0,47.0,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-29,LAZARUS,OLSEN,OTHER,"WC,TX",D,42997.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,61.0,59,"1,845",527,134119.0,10170.0,47.0,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-30,LAZARUS,OLSEN,OTHER,"WC,TX",D,42997.0,30.0,0.0,30.0,INSTALLED AND USED,27.0,29.0,49,807,285,134119.0,10170.0,47.0,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-31,OLSON,SERGE,GAMBLING,"WC,TX",D,42681.0,30.0,0.0,30.0,INSTALLED AND USED,27.0,29.0,49,807,285,134119.0,10170.0,47.0,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-32,GANTMAN,STEELE,NARCOTICS,WC,D,43045.0,30.0,0.0,30.0,INSTALLED AND USED,2.0,0.0,,0,,,,,,,,,,RELATED TO NO. 2017-34,RELATED TO NO. 2017-34
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-33,GANTMAN,STEELE,NARCOTICS,WC,D,43045.0,30.0,0.0,30.0,INSTALLED AND USED,2.0,47.0,20,94,24,,,,,,,,,RELATED TO NO. 2017-34,RELATED TO NO. 2017-34
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-34,GANTMAN,STEELE,NARCOTICS,WC,D,43033.0,30.0,0.0,30.0,INSTALLED AND USED,15.0,23.0,61,353,59,120700.0,8700.0,20.0,0.0,0.0,0.0,0.0,0.0,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-35,GANTMAN,STEELE,NARCOTICS,WC,D,43033.0,30.0,0.0,30.0,INSTALLED AND USED,15.0,28.0,63,434,106,,,,,,,,,RELATED TO NO. 2017-34,RELATED TO NO. 2017-34
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-36,MUSMANNO,SHARPIRO,DRUGS - ILLEGAL,"WC,TX",D,42877.0,30.0,1.0,60.0,INSTALLED AND USED,30.0,15.0,14,453,341,49961.0,3180.0,47.0,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-37,GANTMAN,STEELE,NARCOTICS,WC,D,43033.0,30.0,0.0,30.0,NEVER INSTALLED,,,,,,,,,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-38,GANTMAN,STEELE,NARCOTICS,WC,D,43033.0,30.0,0.0,30.0,NEVER INSTALLED,,,,,,,,,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-39,OLSON,SERGE,GAMBLING,-99,H,42725.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-40,GANTMAN,STEELE,NARCOTICS,WC,D,43045.0,30.0,0.0,30.0,NEVER INSTALLED,,,,,,,,,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-41,OLSON,SERGE,GAMBLING,"WC,TX",D,42783.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-42,OLSON,SERGE,GAMBLING,"WC,TX",D,42808.0,30.0,0.0,30.0,INSTALLED AND USED,20.0,20.0,35,404,63,40446.0,2220.0,47.0,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-43,GANTMAN,STEELE,NARCOTICS,WC,D,43045.0,30.0,0.0,30.0,NEVER INSTALLED,,,,,,,,,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-44,STABILE,RONGAUS,OTHER,"WC,TX,EO",D,42858.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
PENNSYLVANIA,SUPERIOR COURT OF PENNSYLVANIA,2017-45,PANELLA,WEINTRAUB,CONSPIRACY,"WC,TX",D,43045.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
