State,Jurisdiction,A.O. Number,Judge,Prosecutor,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts per Day,Number of Persons Intercepted,Number of Intercepts,Number of Incriminating Intercepts,Total Cost ($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related,Results Related
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-48,ALLEN,VANCE,NARCOTICS,WC,D,41327.0,30,0,30,INSTALLED AND USED,28.0,0.0,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-49,ALLEN,VANCE,NARCOTICS,WC,D,41327.0,30,0,30,INSTALLED AND USED,28.0,3.0,13.0,75.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-50,ALLEN,JOHNSON,NARCOTICS,WC,D,41332.0,30,0,30,INSTALLED AND USED,29.0,44.0,74.0,1274.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-96,RELATED TO NO. 2013-96
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-51,ALLEN,VANCE,NARCOTICS,WC,D,41333.0,30,1,60,INSTALLED AND USED,14.0,64.0,15.0,891.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-74
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-52,ALLEN,VANCE,NARCOTICS,WC,D,41333.0,30,1,60,INSTALLED AND USED,10.0,106.0,33.0,1059.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-107,RELATED TO NO. 2013-107
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-53,ALLEN,VANCE,NARCOTICS,WC,D,41333.0,30,1,60,INSTALLED AND USED,37.0,158.0,211.0,5847.0,1065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-54,ALLEN,VANCE,NARCOTICS,WC,D,41333.0,30,0,30,INSTALLED AND USED,37.0,94.0,250.0,3496.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-55,ALLEN,ALONSO,NARCOTICS,WC,D,41334.0,30,0,30,INSTALLED AND USED,23.0,26.0,18.0,596.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-56,ALLEN,VANCE,NARCOTICS,WC,D,41340.0,30,2,90,INSTALLED AND USED,25.0,451.0,198.0,11264.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-57,ALLEN,VANCE,NARCOTICS,WC,D,41340.0,30,0,30,INSTALLED AND USED,30.0,151.0,88.0,4520.0,337.0,234526.0,234526.0,13.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-58,ALLEN,VANCE,NARCOTICS,WC,D,41347.0,30,1,60,INSTALLED AND USED,81.0,154.0,276.0,12458.0,3185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-59,ALLEN,VANCE,NARCOTICS,WC,D,41351.0,30,1,60,INSTALLED AND USED,88.0,18.0,98.0,1606.0,1077.0,273327.0,273327.0,8.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-60,ALLEN,VANCE,NARCOTICS,WC,D,41352.0,30,0,30,INSTALLED AND USED,51.0,190.0,221.0,9680.0,1650.0,177500.0,177500.0,4.0,0.0,0.0,0.0,0.0,3.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-61,ALLEN,VANCE,NARCOTICS,WC,D,41354.0,30,0,30,INSTALLED AND USED,75.0,89.0,132.0,6639.0,903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-62,ALLEN,VANCE,NARCOTICS,WC,D,41355.0,30,1,60,INSTALLED AND USED,28.0,0.0,6.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-63,ALLEN,VANCE,NARCOTICS,WC,D,41355.0,30,0,30,INSTALLED AND USED,14.0,25.0,22.0,345.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-64,ALLEN,VANCE,NARCOTICS,WC,D,41361.0,30,0,30,INSTALLED AND USED,12.0,155.0,31.0,1865.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-65,ALLEN,VANCE,NARCOTICS,WC,D,41361.0,30,0,30,INSTALLED AND USED,29.0,121.0,68.0,3510.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-66,ALLEN,VANCE,NARCOTICS,WC,D,41361.0,30,0,30,INSTALLED AND USED,23.0,161.0,70.0,3696.0,1447.0,163790.0,163790.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-67,ALLEN,VANCE,NARCOTICS,WC,D,41361.0,30,0,30,INSTALLED AND USED,28.0,0.0,0.0,0.0,0.0,39747.0,39747.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-68,ALLEN,VANCE,NARCOTICS,WC,D,41361.0,30,2,90,INSTALLED AND USED,10.0,67.0,78.0,669.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-69,ALLEN,VANCE,NARCOTICS,WC,D,41361.0,30,0,30,INSTALLED AND USED,58.0,143.0,229.0,8286.0,752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-70,ALLEN,VANCE,NARCOTICS,WC,D,41361.0,30,0,30,INSTALLED AND USED,10.0,10.0,27.0,102.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-71,WITTNER,VANCE,NARCOTICS,WC,D,41365.0,30,4,150,INSTALLED AND USED,28.0,0.0,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-72,ALLEN,VANCE,NARCOTICS,WC,D,41372.0,30,0,30,INSTALLED AND USED,26.0,34.0,49.0,892.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-73,ALLEN,VANCE,NARCOTICS,WC,D,41376.0,30,0,30,INSTALLED AND USED,28.0,81.0,72.0,2269.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-74,ALLEN,VANCE,NARCOTICS,WC,D,41376.0,30,0,30,INSTALLED AND USED,28.0,54.0,22.0,1520.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-75,WITTNER,VANCE,NARCOTICS,WC,D,41379.0,30,0,30,INSTALLED AND USED,29.0,28.0,44.0,825.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-76,ALLEN,VANCE,NARCOTICS,WC,D,41383.0,30,0,30,INSTALLED AND USED,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-77,ALLEN,VANCE,NARCOTICS,WC,D,41388.0,30,0,30,INSTALLED AND USED,30.0,66.0,33.0,1973.0,478.0,25511.0,25511.0,2.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-78,ALLEN,VANCE,NARCOTICS,WC,D,41393.0,30,0,30,NEVER INSTALLED,,,,,,,,,,,,,,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-79,ALLEN,VANCE,NARCOTICS,WC,D,41400.0,30,0,30,INSTALLED AND USED,26.0,26.0,117.0,676.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-62,RELATED TO NO. 2013-62
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-80,ALLEN,VANCE,NARCOTICS,WC,D,41408.0,30,2,90,INSTALLED AND USED,31.0,36.0,55.0,1125.0,877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-59
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-81,ALLEN,VANCE,NARCOTICS,WC,D,41415.0,30,0,30,INSTALLED AND USED,4.0,30.0,4.0,121.0,26.0,6589.0,6589.0,2.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-82,ALLEN,VANCE,NARCOTICS,WC,O,41415.0,30,0,30,NEVER INSTALLED,0.0,0.0,0.0,0.0,0.0,177182.0,177182.0,3.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-83,ALLEN,VANCE,NARCOTICS,WC,D,41418.0,30,1,60,INSTALLED AND USED,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-84,ALLEN,VANCE,NARCOTICS,WC,D,41438.0,30,0,30,INSTALLED AND USED,60.0,8.0,53.0,493.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-85,STOLZ,VANCE,NARCOTICS,WC,D,41443.0,30,0,30,INSTALLED AND USED,60.0,31.0,NR,1875.0,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-86,STOLZ,VANCE,NARCOTICS,WC,D,41443.0,30,0,30,INSTALLED AND USED,30.0,1.0,22.0,39.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-59
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-87,ALLEN,VANCE,NARCOTICS,WC,D,41463.0,30,0,30,INSTALLED AND USED,125.0,98.0,284.0,12294.0,1673.0,14563.0,14563.0,4.0,0.0,0.0,0.0,0.0,1.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-88,ALLEN,VANCE,NARCOTICS,WC,D,41463.0,30,0,30,INSTALLED AND USED,60.0,68.0,93.0,4093.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-89,ALLEN,VANCE,NARCOTICS,WC,D,41463.0,30,0,30,INSTALLED AND USED,58.0,12.0,10.0,710.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2012-2
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-90,ALLEN,VANCE,NARCOTICS,WC,D,41463.0,30,1,60,INSTALLED AND USED,70.0,161.0,36.0,11295.0,609.0,154600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-91,ALLEN,VANCE,NARCOTICS,WC,O,41463.0,30,0,30,INSTALLED AND USED,11.0,215.0,23.0,2363.0,184.0,24600.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-92,ALLEN,VANCE,NARCOTICS,WC,O,41463.0,30,1,60,INSTALLED AND USED,126.0,349.0,150.0,43949.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-93,ALLEN,VANCE,NARCOTICS,WC,D,41464.0,30,7,240,INSTALLED AND USED,30.0,1.0,NR,22.0,NR,4166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-94,ALLEN,VANCE,NARCOTICS,WC,D,41465.0,30,0,30,INSTALLED AND USED,30.0,83.0,NR,2487.0,152.0,4838.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-95,ALLEN,VANCE,NARCOTICS,WC,D,41470.0,30,0,30,INSTALLED AND USED,30.0,0.0,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-96,STOLZ,VANCE,NARCOTICS,WC,D,41495.0,30,4,150,INSTALLED AND USED,48.0,38.0,NR,1835.0,340.0,4166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-97,STOLZ,VANCE,NARCOTICS,WC,D,41495.0,30,1,60,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-98,STOLZ,VANCE,NARCOTICS,WC,D,41495.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-99,ALLEN,VANCE,NARCOTICS,WC,D,41501.0,30,2,90,INSTALLED AND USED,85.0,61.0,NR,5203.0,950.0,5689.0,1523.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-100,ALLEN,VANCE,NARCOTICS,WC,D,41501.0,30,1,60,INSTALLED AND USED,28.0,19.0,17.0,519.0,383.0,5600.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2012-191
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-101,WITTNER,ALONSO,NARCOTICS,WC,D,41506.0,30,0,30,INSTALLED AND USED,50.0,20.0,28.0,989.0,602.0,10000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2012-233
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-102,ALLEN,BROWNELL,NARCOTICS,WC,D,41512.0,30,0,30,INSTALLED AND USED,13.0,72.0,23.0,935.0,19.0,2600.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2012-198
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-103,ALLEN,BROWNELL,NARCOTICS,WC,D,41512.0,30,5,180,INSTALLED AND USED,56.0,46.0,46.0,2590.0,2152.0,11600.0,5800.0,14.0,0.0,0.0,2.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-104,ALLEN,BROWNELL,NARCOTICS,WC,O,41512.0,30,2,90,INSTALLED AND USED,56.0,11.0,30.0,600.0,50.0,11200.0,5600.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2012-268
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-105,ALLEN,BROWNELL,NARCOTICS,WC,D,41512.0,30,0,30,INSTALLED AND USED,21.0,122.0,24.0,2563.0,16.0,4200.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2012-198
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-106,ALLEN,VANCE,NARCOTICS,WC,D,41521.0,30,0,30,INSTALLED AND USED,57.0,16.0,15.0,901.0,477.0,11400.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2012-233
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-107,ALLEN,VANCE,NARCOTICS,WC,D,41528.0,30,1,60,INSTALLED AND USED,43.0,15.0,20.0,655.0,458.0,8600.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2012-248
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-108,ALLEN,VANCE,NARCOTICS,WC,D,41528.0,30,3,120,INSTALLED AND USED,67.0,100.0,134.0,6721.0,602.0,13400.0,6700.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2012-198
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-109,ALLEN,VANCE,NARCOTICS,WC,D,41528.0,30,0,30,INSTALLED AND USED,98.0,26.0,30.0,2500.0,500.0,19600.0,9800.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2012-268
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-110,ALLEN,VANCE,NARCOTICS,WC,D,41529.0,30,0,30,INSTALLED AND USED,76.0,16.0,50.0,1200.0,100.0,15200.0,7600.0,2.0,0.0,0.0,0.0,0.0,2.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-111,ALLEN,VANCE,NARCOTICS,WC,O,41529.0,30,0,30,INSTALLED AND USED,15.0,88.0,13.0,1318.0,6.0,3000.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2012-198
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-112,ALLEN,VANCE,NARCOTICS,WC,O,41529.0,30,0,30,INSTALLED AND USED,77.0,39.0,20.0,3010.0,1866.0,15400.0,7700.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2012-233
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-113,ALLEN,VANCE,NARCOTICS,WC,O,41529.0,30,0,30,INSTALLED AND USED,28.0,8.0,91.0,215.0,45.0,5600.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-91
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-114,ALLEN,VANCE,NARCOTICS,WC,O,41529.0,30,0,30,INSTALLED AND USED,7.0,36.0,19.0,252.0,12.0,1400.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2012-248
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-115,ALLEN,VANCE,NARCOTICS,WC,D,41533.0,30,1,60,INSTALLED AND USED,30.0,0.0,2.0,4.0,0.0,6000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2012-198
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-116,ALLEN,VANCE,NARCOTICS,WC,D,41541.0,30,0,30,INSTALLED AND USED,28.0,22.0,15.0,602.0,345.0,5600.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2012-233
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-117,ALLEN,VANCE,NARCOTICS,WC,D,41541.0,30,0,30,INSTALLED AND USED,20.0,52.0,62.0,1034.0,281.0,4000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2012-248
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-118,ALLEN,VANCE,NARCOTICS,WC,D,41551.0,30,1,60,INSTALLED AND USED,18.0,22.0,38.0,404.0,52.0,3600.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2012-198
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-119,ALLEN,VANCE,NARCOTICS,WC,D,41551.0,30,2,90,INSTALLED AND USED,21.0,114.0,46.0,2387.0,17.0,4200.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2012-198
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-120,ALLEN,ALONSO,NARCOTICS,WC,D,41557.0,30,0,30,INSTALLED AND USED,56.0,44.0,22.0,2469.0,1991.0,11200.0,5600.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2012-233
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-121,ALLEN,VANCE,NARCOTICS,WC,D,41558.0,30,0,30,INSTALLED AND USED,56.0,89.0,30.0,5000.0,200.0,11200.0,5600.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2012-268
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-122,ALLEN,VANCE,NARCOTICS,WC,D,41558.0,30,1,60,INSTALLED AND USED,28.0,4.0,20.0,100.0,5.0,11200.0,5600.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2012-268
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-123,ALLEN,VANCE,NARCOTICS,WC,D,41564.0,30,0,30,INSTALLED AND USED,28.0,1.0,8.0,40.0,12.0,5600.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-16
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-124,ALLEN,VANCE,NARCOTICS,WC,D,41564.0,30,0,30,INSTALLED AND USED,30.0,23.0,11.0,698.0,37.0,6000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-91
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-125,ALLEN,VANCE,NARCOTICS,WC,D,41564.0,30,0,30,INSTALLED AND USED,141.0,6.0,200.0,879.0,856.0,28200.0,14100.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-91
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-126,ALLEN,VANCE,NARCOTICS,WC,D,41564.0,30,0,30,INSTALLED AND USED,4.0,0.0,0.0,0.0,0.0,800.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-127,ALLEN,VANCE,NARCOTICS,WC,D,41564.0,30,0,30,NEVER INSTALLED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-128,ALLEN,VANCE,NARCOTICS,WC,D,41570.0,30,0,30,INSTALLED AND USED,250.0,87.0,37.0,21813.0,5788.0,50000.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-18
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-129,ALLEN,VANCE,NARCOTICS,WC,O,41570.0,30,0,30,INSTALLED AND USED,28.0,0.0,0.0,0.0,0.0,5600.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-18
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-130,ALLEN,VANCE,NARCOTICS,WC,D,41578.0,30,0,30,INSTALLED AND USED,56.0,17.0,25.0,950.0,150.0,11200.0,5600.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2012-268
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-131,ALLEN,ALONSO,NARCOTICS,WC,D,41591.0,30,0,30,INSTALLED AND USED,27.0,18.0,94.0,480.0,185.0,5400.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-91
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-132,ALLEN,ALONSO,NARCOTICS,WC,D,41591.0,30,0,30,INSTALLED AND USED,210.0,31.0,507.0,6416.0,6403.0,42000.0,21000.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-91
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-133,ALLEN,ALONSO,NARCOTICS,WC,D,41591.0,30,0,30,INSTALLED AND USED,56.0,35.0,19.0,1934.0,1267.0,11200.0,5600.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2012-233
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-134,ALLEN,VANCE,NARCOTICS,WC,D,41591.0,30,0,30,INSTALLED AND USED,141.0,43.0,20.0,6000.0,700.0,28200.0,14100.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-16
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-135,ALLEN,VANCE,NARCOTICS,WC,D,41597.0,30,0,30,INSTALLED AND USED,141.0,43.0,20.0,6000.0,700.0,28200.0,14100.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-16
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-136,ALLEN,VANCE,NARCOTICS,WC,D,41598.0,30,0,30,INSTALLED AND USED,141.0,43.0,20.0,6000.0,700.0,28200.0,14100.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-16
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-137,ALLEN,VANCE,NARCOTICS,WC,D,41617.0,30,0,30,INSTALLED AND USED,8.0,67.0,11.0,535.0,56.0,1600.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2012-198
NEW YORK,NYC SPECIAL NARCOTICS BUREAU,2013-138,ALLEN,VANCE,NARCOTICS,WC,D,41617.0,30,0,30,INSTALLED AND USED,41.0,6.0,17.0,249.0,3.0,8200.0,4100.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-18
NEW YORK,ONEIDA,2013-1,DONALTY,MCNAMARA,MURDER,WC,D,41443.0,30,0,30,INSTALLED AND USED,150.0,99.0,134.0,14800.0,1365.0,30000.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2012-198
NEW YORK,QUEENS,2011-386,KNOPF,BROWN,NARCOTICS,WC,D,40763.0,30,1,60,INSTALLED AND USED,135.0,131.0,247.0,17681.0,1879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,QUEENS,2011-387,KNOPF,BROWN,NARCOTICS,WC,D,40794.0,30,0,30,INSTALLED AND USED,84.0,116.0,265.0,9779.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,QUEENS,2011-388,KNOPF,BROWN,NARCOTICS,WC,D,40808.0,30,0,30,INSTALLED AND USED,84.0,32.0,140.0,2683.0,1122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,QUEENS,2011-389,KNOPF,BROWN,NARCOTICS,WC,D,40808.0,30,1,60,INSTALLED AND USED,28.0,26.0,90.0,741.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,QUEENS,2011-390,KNOPF,BROWN,NARCOTICS,WC,D,40843.0,30,0,30,INSTALLED AND USED,112.0,21.0,1334.0,2340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
