State,Jurisdiction,A.O. Number,Judge,Prosecutor,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts Per Day,Number of Persons Intercepted,Number of Intercepts,Number of Incriminating Intercepts,Total Cost($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related,Result Related
NEW YORK,RICHMOND,2013-49,AUSTIN,DONOVAN,GAMBLING,"WC,TX",D,41362.0,30,0,30,INSTALLED AND USED,29.0,7.0,20.0,200.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-179,RELATED TO NO. 2010-386
NEW YORK,RICHMOND,2013-50,AUSTIN,DONOVAN,GAMBLING,"WC,TX",D,41362.0,30,0,30,INSTALLED AND USED,279.0,25.0,70.0,7000.0,1250.0,55800.0,27900.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,RICHMOND,2013-51,AUSTIN,DONOVAN,LARCENY,EE,O,41362.0,30,0,30,INSTALLED AND USED,56.0,9.0,15.0,500.0,75.0,11200.0,5600.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,RICHMOND,2013-52,AUSTIN,DONOVAN,GAMBLING,"WC,TX",D,41362.0,30,0,30,INSTALLED AND USED,29.0,10.0,15.0,300.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-179,RELATED TO NO. 2010-386
NEW YORK,RICHMOND,2013-53,AUSTIN,DONOVAN,LARCENY,"WC,TX",D,41362.0,30,0,30,INSTALLED AND USED,57.0,58.0,29.0,3299.0,2777.0,11400.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,RICHMOND,2013-54,HINDS-RADIX,DONOVAN,NARCOTICS,OM,O,41369.0,30,0,30,INSTALLED AND USED,29.0,50.0,25.0,1453.0,1163.0,5800.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,RICHMOND,2013-55,MILLER,DONOVAN,LARCENY,EE,O,41390.0,30,0,30,INSTALLED AND USED,165.0,91.0,40.0,15000.0,3000.0,33000.0,16500.0,2.0,0.0,0.0,0.0,0.0,2.0,,
NEW YORK,RICHMOND,2013-56,MILLER,DONOVAN,GAMBLING,WO,O,41390.0,30,0,30,INSTALLED AND USED,55.0,13.0,20.0,700.0,150.0,11000.0,5500.0,2.0,0.0,0.0,0.0,0.0,2.0,,
NEW YORK,RICHMOND,2013-57,MILLER,DONOVAN,LARCENY,EO,O,41390.0,30,0,30,INSTALLED AND USED,165.0,97.0,50.0,16000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-190,RELATED TO NO. 2013-190
NEW YORK,RICHMOND,2013-58,MILLER,DONOVAN,LARCENY,"WC,TX",D,41390.0,30,1,60,INSTALLED AND USED,55.0,13.0,20.0,700.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-191,RELATED TO NO. 2013-191
NEW YORK,RICHMOND,2013-59,MILLER,DONOVAN,LARCENY,"WC,TX",D,41390.0,30,0,30,INSTALLED AND USED,15.0,4.0,7.0,57.0,29.0,3000.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,RICHMOND,2013-60,MILLER,DONOVAN,GAMBLING,OO,D,41390.0,30,0,30,INSTALLED AND USED,99.0,48.0,39.0,4791.0,4533.0,19800.0,9900.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,RICHMOND,2013-61,MILLER,DONOVAN,LARCENY,EO,O,41390.0,30,4,150,INSTALLED AND USED,161.0,58.0,47.0,9347.0,8931.0,32200.0,16100.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,RICHMOND,2013-62,MILLER,DONOVAN,LARCENY,"WC,TX",D,41390.0,30,0,30,INSTALLED AND USED,85.0,52.0,37.0,4447.0,4013.0,17000.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,RICHMOND,2013-63,AUSTIN,DONOVAN,NARCOTICS,"WC,TX",D,41404.0,30,0,30,INSTALLED AND USED,57.0,58.0,29.0,3299.0,2777.0,11400.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,RICHMOND,2013-64,MILLER,DONOVAN,LARCENY,EE,O,41446.0,30,2,90,INSTALLED AND USED,77.0,23.0,30.0,1750.0,300.0,15400.0,7700.0,2.0,0.0,0.0,0.0,0.0,2.0,,
NEW YORK,RICHMOND,2013-65,MILLER,DONOVAN,LARCENY,EE,O,41446.0,30,2,90,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,RICHMOND,2013-66,COHEN,DONOVAN,NARCOTICS,WC,D,41460.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,RICHMOND,2013-67,CHAMBERS,DONOVAN,LARCENY,"WC,TX",D,41474.0,30,1,60,INSTALLED AND USED,27.0,19.0,20.0,500.0,10.0,5400.0,2700.0,2.0,0.0,0.0,0.0,0.0,2.0,,
NEW YORK,RICHMOND,2013-68,CHAMBERS,DONOVAN,LARCENY,"WC,TX",D,41474.0,30,0,30,INSTALLED AND USED,29.0,50.0,25.0,1453.0,1163.0,5800.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,RICHMOND,2013-69,CHAMBERS,DONOVAN,LARCENY,"WC,TX",D,41474.0,30,1,60,INSTALLED AND USED,106.0,56.0,41.0,5953.0,4463.0,21200.0,10600.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,RICHMOND,2013-70,CHAMBERS,DONOVAN,LARCENY,"WC,TX",D,41474.0,30,0,30,INSTALLED AND USED,56.0,89.0,30.0,5000.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-205,RELATED TO NO. 2013-205
NEW YORK,RICHMOND,2013-71,CHAMBERS,DONOVAN,LARCENY,"WC,TX",D,41474.0,30,1,60,INSTALLED AND USED,1.0,-1.0,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,RICHMOND,2013-72,LEVENTHAL,DONOVAN,LARCENY,"WC,TX",D,41502.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,RICHMOND,2013-73,LEVENTHAL,DONOVAN,LARCENY,"WC,TX",D,41502.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,RICHMOND,2013-74,MASTRO,DONOVAN,GAMBLING,"WC,TX",D,41541.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,RICHMOND,2013-75,RIVERA,DONOVAN,GAMBLING,"WC,TX",D,41558.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,RICHMOND,2013-76,SGROI,DONOVAN,GAMBLING,"WC,TX",D,41586.0,30,0,30,INSTALLED AND USED,1.0,-1.0,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,RICHMOND,2013-77,SGROI,DONOVAN,GAMBLING,"WC,TX",D,41586.0,30,0,30,INSTALLED AND USED,85.0,26.0,35.0,2250.0,275.0,17000.0,8500.0,2.0,0.0,0.0,0.0,0.0,2.0,,
NEW YORK,ROCKLAND,2013-1,KELLY,ZUGIBE,GAMBLING,WC,D,41298.0,30,0,30,INSTALLED AND USED,28.0,7.0,40.0,197.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,ROCKLAND,2013-2,APOTHIKER,ZUGIBE,GAMBLING,WC,D,41327.0,30,0,30,INSTALLED AND USED,87.0,59.0,35.0,5120.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-1,RELATED TO NO. 2014-1
NEW YORK,ROCKLAND,2014-1,KELLY,ZUGIBE,GAMBLING,WC,D,41331.0,30,14,450,INSTALLED AND USED,56.0,17.0,25.0,950.0,150.0,11200.0,5600.0,2.0,0.0,0.0,0.0,0.0,2.0,,
NEW YORK,ROCKLAND,2014-2,NELSON,ZUGIBE,GAMBLING,WC,D,41600.0,30,12,390,INSTALLED AND USED,58.0,25.0,74.0,1477.0,264.0,57180.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,,
NEW YORK,ROCKLAND,2014-3,APOTHIKER,ZUGIBE,GAMBLING,WC,D,41627.0,30,2,90,INSTALLED AND USED,14.0,0.0,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,ROCKLAND,2014-4,NELSON,ZUGIBE,GAMBLING,WC,D,41723.0,30,0,30,INSTALLED AND USED,29.0,4.0,31.0,128.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,SENECA,2014-1,FALVEY,PORSCH,NARCOTICS,"WC,TX",D,41703.0,30,0,30,INSTALLED AND USED,28.0,4.0,20.0,100.0,5.0,5600.0,2800.0,2.0,0.0,0.0,0.0,0.0,2.0,,
NEW YORK,SENECA,2014-2,FALVEY,PORSCH,NARCOTICS,WC,D,41703.0,30,0,30,INSTALLED AND USED,47.0,1.0,1.0,44.0,16.0,49395.0,2395.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-3
NEW YORK,STATE ATTORNEY GENERAL,2014-1,FAHEY,KADANOFF,NARCOTICS,WC,D,41583.0,30,8,270,INSTALLED AND USED,50.0,64.0,27.0,3217.0,3017.0,10000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2010-386
NEW YORK,WESTCHESTER,2013-1,WARHIT,DIFIORE,NARCOTICS,WC,D,41582.0,30,0,30,INSTALLED AND USED,27.0,1.0,2.0,32.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,WESTCHESTER,2013-2,WARHIT,DIFIORE,NARCOTICS,WC,D,41582.0,30,0,30,INSTALLED AND USED,87.0,120.0,54.0,10434.0,3758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-1,RELATED TO NO. 2014-1
NEW YORK,WESTCHESTER,2013-3,WARHIT,DIFIORE,NARCOTICS,WC,D,41582.0,30,0,30,INSTALLED AND USED,98.0,26.0,30.0,2500.0,500.0,19600.0,9800.0,2.0,0.0,0.0,0.0,0.0,2.0,,
NEW YORK,WESTCHESTER,2014-1,WARHIT,DIFIORE,NARCOTICS,WC,D,41582.0,30,1,60,INSTALLED AND USED,88.0,14.0,14.0,1229.0,588.0,18300.0,17600.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-3
NEW YORK,WESTCHESTER,2014-2,WARHIT,DIFIORE,NARCOTICS,WC,D,41592.0,30,1,60,INSTALLED AND USED,2.0,0.0,1.0,1.0,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,WESTCHESTER,2014-3,WARHIT,DIFIORE,NARCOTICS,WC,D,41613.0,30,0,30,INSTALLED AND USED,53.0,0.0,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,WESTCHESTER,2014-4,WARHIT,DIFIORE,NARCOTICS,WC,D,41621.0,30,4,150,INSTALLED AND USED,29.0,0.0,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,WESTCHESTER,2014-5,WARHIT,DIFIORE,NARCOTICS,WC,D,41621.0,30,0,30,INSTALLED AND USED,92.0,146.0,20.0,13398.0,1430.0,177718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,WESTCHESTER,2014-6,WARHIT,DIFIORE,NARCOTICS,WC,D,41641.0,30,0,30,INSTALLED AND USED,13.0,31.0,58.0,407.0,243.0,83554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,WESTCHESTER,2014-7,WARHIT,DIFIORE,NARCOTICS,WC,D,41641.0,30,3,120,INSTALLED AND USED,61.0,174.0,15.0,10596.0,737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,WESTCHESTER,2014-8,WARHIT,DIFIORE,NARCOTICS,WC,D,41649.0,30,3,120,INSTALLED AND USED,59.0,37.0,4.0,2201.0,1310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,WESTCHESTER,2014-9,WARHIT,DIFIORE,NARCOTICS,WC,D,41670.0,30,2,90,INSTALLED AND USED,28.0,13.0,4.0,370.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,WESTCHESTER,2014-10,WARHIT,DIFIORE,NARCOTICS,WC,D,41670.0,30,0,30,INSTALLED AND USED,22.0,7.0,9.0,153.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-226,RELATED TO NO. 2010-386
NEW YORK,WESTCHESTER,2014-11,WARHIT,DIFIORE,NARCOTICS,WC,D,41670.0,30,1,60,INSTALLED AND USED,18.0,1.0,5.0,25.0,15.0,4300.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-3
NEW YORK,WESTCHESTER,2014-12,WARHIT,DIFIORE,NARCOTICS,WC,D,41670.0,30,2,90,INSTALLED AND USED,30.0,169.0,161.0,5079.0,262.0,30672.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-23
NEW YORK,WESTCHESTER,2014-13,WARHIT,DIFIORE,NARCOTICS,WC,D,41670.0,30,2,90,INSTALLED AND USED,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,WESTCHESTER,2014-14,WARHIT,DIFIORE,NARCOTICS,WC,D,41698.0,30,1,60,INSTALLED AND USED,87.0,173.0,511.0,15017.0,7368.0,304326.0,4326.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,WESTCHESTER,2014-15,WARHIT,DIFIORE,NARCOTICS,WC,D,41740.0,30,0,30,INSTALLED AND USED,52.0,84.0,144.0,4352.0,161.0,52280.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-23
NEW YORK,WESTCHESTER,2014-16,WARHIT,DIFIORE,NARCOTICS,WC,D,41740.0,30,0,30,INSTALLED AND USED,17.0,7.0,14.0,119.0,13.0,30095.0,1095.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-23
NEW YORK,WESTCHESTER,2014-17,WARHIT,DIFIORE,NARCOTICS,WC,D,41740.0,30,0,30,INSTALLED AND USED,45.0,92.0,123.0,4126.0,32.0,45290.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-23
NEW YORK,WESTCHESTER,2014-18,WARHIT,DIFIORE,THEFT,WC,D,41845.0,30,0,30,INSTALLED AND USED,56.0,35.0,154.0,1975.0,257.0,57507.0,1507.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,WESTCHESTER,2014-19,WARHIT,DIFIORE,THEFT,WC,D,41918.0,30,0,30,INSTALLED AND USED,76.0,14.0,5.0,1044.0,18.0,77190.0,1190.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-3
NEW YORK,WESTCHESTER,2014-20,WARHIT,DIFIORE,THEFT,WC,D,41918.0,30,0,30,INSTALLED AND USED,29.0,13.0,39.0,386.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,WESTCHESTER,2014-21,WARHIT,DIFIORE,THEFT,WC,D,41918.0,30,0,30,INSTALLED AND USED,46.0,7.0,16.0,316.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,WESTCHESTER,2014-22,WARHIT,DIFIORE,LARCENY,WC,D,41922.0,30,0,30,INSTALLED AND USED,120.0,0.0,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NORTH CAROLINA,CUMBERLAND,2014-1,CROMER,COOPER,NARCOTICS,WC,D,41736.0,30,0,30,INSTALLED AND USED,15.0,838.0,6.0,12563.0,2475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NORTH CAROLINA,CUMBERLAND,2014-2,CROMER,COOPER,NARCOTICS,WC,D,41750.0,30,0,30,INSTALLED AND USED,18.0,47.0,3.0,847.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NORTH CAROLINA,FORSYTH,2014-1,MORGAN,COMAN,NARCOTICS,"OO,OM",O,41674.0,3,0,3,INSTALLED AND USED,14.0,75.0,1.0,1048.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-5,RELATED TO NO. 2014-5
NORTH CAROLINA,GUILFORD,2014-1,HOBGOOD,COOPER,NARCOTICS,WC,D,41939.0,30,0,30,INSTALLED AND USED,15.0,154.0,1.0,2304.0,1521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NORTH CAROLINA,GUILFORD,2014-2,DAVIS,COOPER,NARCOTICS,WC,D,41963.0,30,0,30,INSTALLED AND USED,30.0,125.0,2.0,3739.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-5,RELATED TO NO. 2014-5
NORTH CAROLINA,GUILFORD,2014-3,DAVIS,COOPER,NARCOTICS,WC,D,41976.0,30,0,30,INSTALLED AND USED,30.0,15.0,1.0,445.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NORTH CAROLINA,LEE,2014-1,HOBGOOD,COOPER,NARCOTICS,WC,D,41780.0,30,0,30,INSTALLED AND USED,28.0,1514.0,7.0,42381.0,6822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-3,RELATED TO NO. 2014-3
NORTH CAROLINA,LEE,2014-2,"HIGHT,JR",COOPER,NARCOTICS,WC,D,41813.0,30,0,30,INSTALLED AND USED,30.0,22.0,2.0,661.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-5,RELATED TO NO. 2014-5
NORTH CAROLINA,LEE,2014-3,"HIGHT,JR",COOPER,NARCOTICS,WC,D,41829.0,30,0,30,NEVER INSTALLED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NORTH CAROLINA,LEE,2014-4,ALBRIGHT,COOPER,NARCOTICS,WC,D,41871.0,30,0,30,INSTALLED AND USED,30.0,15.0,2.0,438.0,344.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
NORTH CAROLINA,LEE,2014-5,ALBRIGHT,COOPER,NARCOTICS,WC,D,41897.0,30,0,30,INSTALLED AND USED,30.0,6.0,NR,178.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NORTH CAROLINA,MECKLENBURG,2014-1,MORGAN,COOPER,NARCOTICS,WC,D,41653.0,30,0,30,INSTALLED AND USED,13.0,370.0,7.0,4806.0,4035.0,101568.0,2208.0,52.0,0.0,0.0,0.0,0.0,0.0,,
NORTH CAROLINA,MECKLENBURG,2014-2,MORGAN,COOPER,NARCOTICS,WC,D,41670.0,30,0,30,INSTALLED AND USED,19.0,44.0,4.0,842.0,254.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
NORTH CAROLINA,MECKLENBURG,2014-3,MORGAN,COOPER,NARCOTICS,WC,D,41715.0,30,0,30,INSTALLED AND USED,30.0,27.0,2.0,810.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NORTH CAROLINA,PITT,2014-1,HOBGOOD,COOPER,NARCOTICS,OM,O,41879.0,30,0,30,INSTALLED AND USED,30.0,191.0,5.0,5734.0,1264.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
NORTH CAROLINA,WAKE,2014-1,MORGAN,COOPER,NARCOTICS,WC,D,41653.0,30,0,30,INSTALLED AND USED,15.0,153.0,NR,2299.0,1375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NORTH CAROLINA,WAKE,2014-2,GREGORY,COOPER,NARCOTICS,WC,D,41688.0,30,0,30,INSTALLED AND USED,30.0,28.0,1.0,825.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NORTH CAROLINA,WAKE,2014-3,GREGORY,COOPER,NARCOTICS,WC,D,41715.0,30,0,30,INSTALLED AND USED,30.0,36.0,1.0,1090.0,428.0,307000.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,,
NORTH CAROLINA,WAKE,2014-4,"HIGHT, JR.",COOPER,NARCOTICS,WC,D,41743.0,30,0,30,INSTALLED AND USED,30.0,32.0,5.0,974.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NORTH CAROLINA,WAKE,2014-5,GREGORY,COOPER,NARCOTICS,WC,D,41773.0,30,0,30,INSTALLED AND USED,29.0,12.0,2.0,356.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NORTH CAROLINA,WAKE,2014-6,"HIGHT, JR.",COOPER,NARCOTICS,WC,D,41813.0,30,0,30,INSTALLED AND USED,30.0,3.0,NR,78.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NORTH CAROLINA,WAKE,2014-7,MANNING,COOPER,NARCOTICS,WC,D,41835.0,30,0,30,INSTALLED AND USED,5.0,1.0,1.0,6.0,6.0,423386.0,20998.0,6.0,0.0,0.0,0.0,0.0,6.0,,
NORTH CAROLINA,WAKE,2014-8,ALBRIGHT,COOPER,NARCOTICS,WC,D,41871.0,30,0,30,INSTALLED AND USED,3.0,0.0,NR,NR,NR,8000.0,4000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
NORTH CAROLINA,WAKE,2014-9,HOBGOOD,COOPER,NARCOTICS,"WC,TX",D,41879.0,30,0,30,INSTALLED AND USED,3.0,0.0,1.0,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NORTH CAROLINA,WAKE,2014-10,ALBRIGHT,COOPER,NARCOTICS,"WC,TX",D,41900.0,30,0,30,INSTALLED AND USED,30.0,17.0,2.0,511.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NORTH CAROLINA,WAKE,2014-11,GESSNER,COOPER,NARCOTICS,"WC,TX",D,41920.0,30,0,30,INSTALLED AND USED,14.0,36.0,2.0,510.0,294.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,
NORTH CAROLINA,WAKE,2014-12,GESSNER,COOPER,NARCOTICS,"WC,TX",D,41936.0,30,0,30,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NORTH CAROLINA,WAKE,2014-13,GESSNER,WILLOUGHBY,NARCOTICS,WC,R,41936.0,30,0,30,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NORTH CAROLINA,WAKE,2014-14,"HUDSON,JR",COOPER,NARCOTICS,"WC,TX",D,41950.0,30,0,30,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NORTH CAROLINA,WAKE,2014-15,"DAVIS, JR",COOPER,NARCOTICS,"WC,TX",D,41963.0,30,0,30,NEVER INSTALLED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
OHIO,FRANKLIN,2014-1,SHEERAN,STANLEY,NARCOTICS,"WC,TX",D,41667.0,30,1,60,INSTALLED AND USED,13.0,104.0,102.0,1349.0,267.0,37690.0,250.0,3.0,0.0,0.0,0.0,0.0,0.0,,
OHIO,FRANKLIN,2014-2,SHEERAN,STANLEY,NARCOTICS,"WC,TX",D,41684.0,30,0,30,INSTALLED AND USED,30.0,0.0,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
OHIO,FRANKLIN,2014-3,SHEERAN,O'BRIEN,NARCOTICS,WC,D,41768.0,30,0,30,INSTALLED AND USED,20.0,0.0,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
OHIO,FRANKLIN,2014-4,SHEERAN,STANLEY,NARCOTICS,"WC,TX",D,41768.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
OHIO,FRANKLIN,2014-5,SHEERAN,O'BRIEN,NARCOTICS,"WC,TX",D,41768.0,30,0,30,INSTALLED AND USED,30.0,0.0,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
OHIO,FRANKLIN,2014-6,SHEERAN,STANLEY,NARCOTICS,"WC,TX",D,41772.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
OHIO,FRANKLIN,2014-7,SHEERAN,STANLEY,NARCOTICS,"WC,TX",D,41803.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
OHIO,FRANKLIN,2014-8,SHEERAN,STANLEY,NARCOTICS,"WC,TX",D,41816.0,30,1,60,INSTALLED AND USED,24.0,271.0,194.0,6501.0,3411.0,42684.0,3178.0,0.0,0.0,0.0,0.0,0.0,0.0,,
OHIO,HAMILTON,2014-1,STICH,TIERNEY,NARCOTICS,"WC,TX","D,O",41736.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
OHIO,HAMILTON,2014-2,KUBICKI,TIERNEY,NARCOTICS,"WC,EO",D,41905.0,30,0,30,NEVER INSTALLED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
OHIO,HAMILTON,2014-3,KUBICKI,TIERNEY,NARCOTICS,"WC,EO","D,O",41906.0,30,0,30,INSTALLED AND USED,5.0,31.0,45.0,156.0,91.0,17000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
OHIO,PICKAWAY,2014-1,KNECE,GEIGEL,NARCOTICS,"WC,TX",D,41968.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
