Jurisdiction,A.O. Number,Judge,Attorney General or Designee,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts Per Day,Number of Persons Intercepted,Number of Intercepts,Number of Incriminating  Intercepts,Total Cost($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related,Results Related,,
"PENNSYLVANIA, EASTERN",2014-5,DIAMOND,O'BRIEN,NARCOTICS,WC,D,41729.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,5
"PENNSYLVANIA, EASTERN",2014-6,GARDNER,BLANCO,NARCOTICS,"WC,TX",D,41736.0,30,0,30,INSTALLED AND USED,17.0,26.0,71.0,443.0,218.0,27545.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,6
"PENNSYLVANIA, EASTERN",2014-7,RUFE,BITKOWER,NARCOTICS,"WC,TX",D,41821.0,30,0,30,INSTALLED AND USED,30.0,22.0,17.0,667.0,227.0,39760.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,7
"PENNSYLVANIA, MIDDLE",2011-5,CONNER,BROWN,NARCOTICS,WC,D,40673.0,30,0,30,INSTALLED AND USED,30.0,162.0,74.0,4845.0,3000.0,48046.0,4400.0,20.0,0.0,0.0,0.0,0.0,20.0,,,2011,5
"PENNSYLVANIA, MIDDLE",2013-19,MARIANA,O'BRIEN,CONSPIRACY,WC,D,41296.0,30,1,60,INSTALLED AND USED,58.0,179.0,78.0,10381.0,1299.0,62118.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,19
"PENNSYLVANIA, MIDDLE",2013-20,MARIANA,O'BRIEN,CONSPIRACY,WC,D,41312.0,30,0,30,INSTALLED AND USED,30.0,212.0,61.0,6359.0,1166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-19,,2013,20
"PENNSYLVANIA, MIDDLE",2013-21,MARIANA,SWARTZ,CONSPIRACY,WC,D,41320.0,30,0,30,INSTALLED AND USED,30.0,87.0,15.0,2619.0,2500.0,33315.0,2290.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,21
"PENNSYLVANIA, MIDDLE",2013-22,MUNLEY,O'BRIEN,NARCOTICS,WC,D,41376.0,30,0,30,INSTALLED AND USED,30.0,29.0,80.0,861.0,284.0,25854.0,625.0,14.0,0.0,0.0,0.0,0.0,0.0,,,2013,22
"PENNSYLVANIA, MIDDLE",2014-1,CALDWELL,O'BRIEN,NARCOTICS,WC,D,41716.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,1
"PENNSYLVANIA, MIDDLE",2014-2,CONNER,CONSIGLIO,NARCOTICS,WC,D,41723.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,2
"PENNSYLVANIA, MIDDLE",2014-3,CONNER,BEHE,RACKETEERING,WC,D,41745.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,3
"PENNSYLVANIA, MIDDLE",2014-4,CONNER,O'BRIEN,$LAUNDERING,WC,D,41745.0,30,0,30,INSTALLED AND USED,30.0,285.0,55.0,8541.0,6000.0,60202.0,17600.0,9.0,0.0,0.0,0.0,0.0,8.0,,,2014,4
"PENNSYLVANIA, MIDDLE",2014-5,CONNER,O'BRIEN,NARCOTICS,WC,D,41775.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,5
"PENNSYLVANIA, MIDDLE",2014-6,CONNER,MCDONNELL,FRAUD,WC,D,41778.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,6
"PENNSYLVANIA, MIDDLE",2014-7,CONNER,O'BRIEN,NARCOTICS,WC,D,41876.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,7
"PENNSYLVANIA, MIDDLE",2014-8,CERCONE,LENHARDT,NARCOTICS,WC,D,41991.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,8
"PENNSYLVANIA, WESTERN",2012-24,MCVERRY,RAMAN,FRAUD,WC,D,41050.0,30,1,60,INSTALLED AND USED,60.0,30.0,44.0,1822.0,1460.0,48200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2012,24
"PENNSYLVANIA, WESTERN",2013-28,CONTI,BLANCO,NARCOTICS,"TX,WC",D,41331.0,30,2,90,INSTALLED AND USED,84.0,181.0,34.0,15234.0,1144.0,110478.0,6150.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2013,28
"PENNSYLVANIA, WESTERN",2013-29,HORNAK,BLANCO,NARCOTICS,"WC,TX",D,41383.0,30,3,120,INSTALLED AND USED,105.0,145.0,400.0,15192.0,2255.0,78726.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-34,2013,29
"PENNSYLVANIA, WESTERN",2013-30,HORNAK,BLANCO,NARCOTICS,"WC,TX",D,41435.0,30,1,60,INSTALLED AND USED,60.0,32.0,91.0,1950.0,1179.0,76395.0,1875.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-34,2013,30
"PENNSYLVANIA, WESTERN",2013-31,HORNACK,O'BRIEN,NARCOTICS,"WC,TX",D,41443.0,30,0,30,INSTALLED AND USED,30.0,62.0,86.0,1849.0,202.0,37885.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-34,2013,31
"PENNSYLVANIA, WESTERN",2013-32,HORNAK,BLANCO,NARCOTICS,"WC,TX",D,41481.0,30,0,30,INSTALLED AND USED,30.0,8.0,14.0,225.0,54.0,27029.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-34,2013,32
"PENNSYLVANIA, WESTERN",2013-33,HORNACK,O'BRIEN,NARCOTICS,"WC,TX",D,41491.0,30,1,60,INSTALLED AND USED,32.0,27.0,28.0,870.0,345.0,41331.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-34,2013,33
"PENNSYLVANIA, WESTERN",2013-34,HORNAK,O'BRIEN,NARCOTICS,"TX,WC",D,41509.0,30,0,30,INSTALLED AND USED,15.0,13.0,32.0,200.0,16.0,8001.0,1250.0,11.0,0.0,0.0,0.0,0.0,0.0,,,2013,34
"PENNSYLVANIA, WESTERN",2013-35,SCHWAB,BLANCO,NARCOTICS,WC,D,41603.0,30,0,30,INSTALLED AND USED,27.0,10.0,1.0,269.0,35.0,42300.0,4300.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2013,35
"PENNSYLVANIA, WESTERN",2014-1,SCHWAB,BLANCO,NARCOTICS,WC,D,41614.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,1
"PENNSYLVANIA, WESTERN",2014-2,SCHWAB,RAMAN,NARCOTICS,WC,D,41662.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,2
"PENNSYLVANIA, WESTERN",2014-3,FISCHER,O'BRIEN,NARCOTICS,"WC,TX",D,41663.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,3
"PENNSYLVANIA, WESTERN",2014-4,MCVERRY,O'BRIEN,NARCOTICS,"TX,WC",D,41670.0,30,0,30,INSTALLED AND USED,30.0,17.0,439.0,515.0,231.0,15770.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-6,2014,4
"PENNSYLVANIA, WESTERN",2014-5,FISCHER,O'BRIEN,NARCOTICS,"WC,TX",D,41695.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,5
"PENNSYLVANIA, WESTERN",2014-6,MCVERRY,BLANCO,NARCOTICS,"WC,TX",D,41695.0,30,0,30,INSTALLED AND USED,23.0,12.0,7.0,286.0,127.0,27545.0,1750.0,3.0,0.0,0.0,0.0,0.0,0.0,,,2014,6
"PENNSYLVANIA, WESTERN",2014-7,SCHWAB,RAMAN,NARCOTICS,WC,D,41703.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,7
"PENNSYLVANIA, WESTERN",2014-8,FISCHER,O'BRIEN,NARCOTICS,WC,D,41712.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,8
"PENNSYLVANIA, WESTERN",2014-9,FISCHER,O'BRIEN,NARCOTICS,"WC,TX",D,41724.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,9
"PENNSYLVANIA, WESTERN",2014-10,FISCHER,O'BRIEN,NARCOTICS,"WC,TX",D,41740.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,10
"PENNSYLVANIA, WESTERN",2014-11,SCHWAB,O'NEIL,NARCOTICS,WC,D,41760.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,11
"PENNSYLVANIA, WESTERN",2014-12,BISSOON,BLANCO,NARCOTICS,"TX,WC",D,41772.0,30,1,60,INSTALLED AND USED,60.0,94.0,264.0,5638.0,779.0,78563.0,4043.0,17.0,0.0,0.0,0.0,0.0,0.0,,,2014,12
"PENNSYLVANIA, WESTERN",2014-13,BISSOON,O'BRIEN,NARCOTICS,"WC,TX",D,41801.0,30,0,30,INSTALLED AND USED,25.0,103.0,131.0,2580.0,79.0,31693.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-12,2014,13
"PENNSYLVANIA, WESTERN",2014-14,CERCONE,BITKOWER,NARCOTICS,"WC,TX",D,41810.0,30,0,30,INSTALLED AND USED,22.0,33.0,23.0,729.0,291.0,26725.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-12,2014,14
"PENNSYLVANIA, WESTERN",2014-15,SCHWAB,O'BRIEN,NARCOTICS,WC,D,41813.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,15
"PENNSYLVANIA, WESTERN",2014-16,FISCHER,BLANCO,NARCOTICS,WC,D,41828.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,16
"PENNSYLVANIA, WESTERN",2014-17,SCHWAB,O'BRIEN,NARCOTICS,WC,D,41845.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,17
"PENNSYLVANIA, WESTERN",2014-18,CONTI,ROSEN,NARCOTICS,WC,D,41851.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,18
"PENNSYLVANIA, WESTERN",2014-19,CONTI,ROSEN,NARCOTICS,WC,D,41851.0,30,2,90,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,19
"PENNSYLVANIA, WESTERN",2014-20,SCHWAB,O'BRIEN,NARCOTICS,WC,D,41871.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,20
"PENNSYLVANIA, WESTERN",2014-21,SCHWAB,O'BRIEN,NARCOTICS,WC,D,41872.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,21
"PENNSYLVANIA, WESTERN",2014-22,CONTI,ROSEN,NARCOTICS,WC,D,41886.0,30,2,90,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,22
"PENNSYLVANIA, WESTERN",2014-23,SCHWAB,BLANCO,NARCOTICS,WC,D,41899.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,23
"PENNSYLVANIA, WESTERN",2014-24,SCHWAB,O'BRIEN,NARCOTICS,WC,D,41900.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,24
"PENNSYLVANIA, WESTERN",2014-25,CONTI,ROSEN,NARCOTICS,WC,D,41908.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,25
"PENNSYLVANIA, WESTERN",2014-26,SCHWAB,BLANCO,NARCOTICS,WC,D,41913.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,26
"PENNSYLVANIA, WESTERN",2014-27,SCHWAB,BITKOWER,NARCOTICS,WC,D,41919.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,27
"PENNSYLVANIA, WESTERN",2014-28,SCHWAB,BLANCO,NARCOTICS,WC,D,41929.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,28
"PENNSYLVANIA, WESTERN",2014-29,SCHWAB,BLANCO,NARCOTICS,WC,D,41935.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,29
"PENNSYLVANIA, WESTERN",2014-30,SCHWAB,BLANCO,NARCOTICS,WC,D,41948.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,30
"PENNSYLVANIA, WESTERN",2014-31,SCHWAB,BLANCO,NARCOTICS,WC,D,41949.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,31
"PENNSYLVANIA, WESTERN",2014-32,SCHWAB,BLANCO,NARCOTICS,WC,D,41956.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,32
"PENNSYLVANIA, WESTERN",2014-33,SCHWAB,BLANCO,NARCOTICS,WC,D,41957.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,33
"PENNSYLVANIA, WESTERN",2014-34,FISCHER,O'BRIEN,NARCOTICS,"WC,TX",D,41960.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,34
"PENNSYLVANIA, WESTERN",2014-35,FISCHER,BITKOWER,NARCOTICS,"WC,TX",D,41960.0,30,2,90,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,35
"PENNSYLVANIA, WESTERN",2014-36,SCHWAB,BLANCO,NARCOTICS,WC,D,41967.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,36
PUERTO RICO,2006-3,GELPI,WARREN,NARCOTICS,WC,D,39031.0,30,0,30,INSTALLED AND USED,30.0,82.0,NR,2472.0,412.0,47422.0,3000.0,13.0,0.0,0.0,0.0,0.0,13.0,,,2006,3
PUERTO RICO,2011-20,BESOSA,BROWN,NARCOTICS,WC,D,40620.0,30,3,120,INSTALLED AND USED,120.0,13.0,109.0,1600.0,246.0,122260.0,1250.0,3.0,0.0,0.0,0.0,0.0,0.0,,,2011,20
PUERTO RICO,2011-21,GELPI,BLANCO,NARCOTICS,WC,D,40763.0,30,0,30,INSTALLED AND USED,30.0,11.0,49.0,330.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2011-20,RELATED TO NO. 2011-20,2011,21
PUERTO RICO,2013-3,GELPI,O'BRIEN,NARCOTICS,WC,D,41311.0,30,1,60,INSTALLED AND USED,60.0,25.0,83.0,1523.0,39.0,2907.0,105.0,183.0,0.0,0.0,0.0,0.0,50.0,,,2013,3
PUERTO RICO,2013-4,GELPI,O'BRIEN,NARCOTICS,WC,D,41352.0,30,0,30,INSTALLED AND USED,30.0,17.0,37.0,508.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-3,RELATED TO NO. 2013-3,2013,4
PUERTO RICO,2013-5,GELPI,O'BRIEN,NARCOTICS,WC,D,41375.0,30,0,30,INSTALLED AND USED,30.0,4.0,14.0,129.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-3,RELATED TO NO. 2013-3,2013,5
PUERTO RICO,2013-6,GELPI,BLANCO,NARCOTICS,WC,D,41382.0,30,0,30,INSTALLED AND USED,30.0,1.0,5.0,37.0,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-3,RELATED TO NO. 2013-3,2013,6
PUERTO RICO,2013-7,DOMINGUEZ,BLANCO,NARCOTICS,"TX,WC",D,41603.0,30,0,30,INSTALLED AND USED,10.0,0.0,NR,NR,NR,38494.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,7
PUERTO RICO,2014-1,FUSTE,O'BRIEN,NARCOTICS,WC,D,41730.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,1
RHODE ISLAND,2011-1,SMITH,RAMAN,NARCOTICS,"TX,WC",D,40575.0,30,2,90,INSTALLED AND USED,90.0,111.0,11.0,10021.0,2133.0,163723.0,4700.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2011,1
RHODE ISLAND,2013-2,SMITH,O'BRIEN,NARCOTICS,WC,D,41388.0,30,0,30,INSTALLED AND USED,30.0,85.0,15.0,2542.0,2460.0,26600.0,1600.0,4.0,0.0,0.0,0.0,0.0,0.0,,,2013,2
RHODE ISLAND,2014-1,SMITH,BITKOWER,NARCOTICS,WC,D,41773.0,30,1,60,INSTALLED AND USED,44.0,3.0,2.0,131.0,63.0,20871.0,950.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2014,1
RHODE ISLAND,2014-2,SMITH,O'BRIEN,NARCOTICS,WC,D,41773.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,2
RHODE ISLAND,2014-3,SMITH,O'BRIEN,NARCOTICS,WC,D,41795.0,30,0,30,INSTALLED AND USED,22.0,9.0,3.0,203.0,96.0,27540.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-1,2014,3
RHODE ISLAND,2014-4,SMITH,O'BRIEN,NARCOTICS,WC,D,41796.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,4
RHODE ISLAND,2014-5,SMITH,O'BRIEN,NARCOTICS,"WC,TX",D,41942.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,5
SOUTH CAROLINA,2011-5,CHILDS,SWARTZ,NARCOTICS,WC,D,40567.0,30,0,30,INSTALLED AND USED,29.0,92.0,19.0,2678.0,204.0,38618.0,2600.0,16.0,0.0,0.0,0.0,0.0,0.0,,,2011,5
SOUTH CAROLINA,2011-6,GERGEL,BLANCO,CORRUPTION,WC,D,40787.0,30,2,90,INSTALLED AND USED,90.0,120.0,68.0,10830.0,681.0,118652.0,13526.0,6.0,0.0,5.0,0.0,0.0,6.0,,,2011,6
SOUTH CAROLINA,2013-11,BLATT,BLANCO,NARCOTICS,"WC,TX",D,41507.0,30,2,90,INSTALLED AND USED,90.0,104.0,101.0,9385.0,1544.0,52467.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,11
SOUTH CAROLINA,2013-12,BLATT,O'BRIEN,NARCOTICS,"TX,WC",D,41570.0,30,0,30,INSTALLED AND USED,30.0,168.0,113.0,5030.0,369.0,41870.0,4610.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,12
SOUTH CAROLINA,2013-13,NORTON,O'BRIEN,NARCOTICS,"WC,TX",D,41571.0,30,0,30,INSTALLED AND USED,30.0,688.0,286.0,20644.0,2963.0,33380.0,1700.0,7.0,0.0,0.0,0.0,0.0,0.0,,,2013,13
SOUTH CAROLINA,2014-1,BLATT,O'BRIEN,NARCOTICS,"WC,TX",D,41675.0,30,0,30,INSTALLED AND USED,30.0,71.0,36.0,2126.0,139.0,28473.0,2345.0,8.0,0.0,0.0,0.0,0.0,0.0,,,2014,1
SOUTH CAROLINA,2014-2,NORTON,O'BRIEN,NARCOTICS,"WC,TX",D,41677.0,30,0,30,INSTALLED AND USED,30.0,886.0,3502.0,26584.0,160.0,39585.0,2325.0,3.0,0.0,0.0,0.0,0.0,0.0,,,2014,2
SOUTH CAROLINA,2014-3,BLATT,BLANCO,NARCOTICS,"TX,WC",D,41744.0,30,0,30,INSTALLED AND USED,27.0,178.0,66.0,4800.0,320.0,62508.0,4220.0,7.0,0.0,0.0,0.0,0.0,0.0,,,2014,3
SOUTH CAROLINA,2014-4,BLATT,BLANCO,NARCOTICS,"WC,TX",D,41746.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,4
SOUTH CAROLINA,2014-5,BLATT,BLANCO,NARCOTICS,"WC,TX",D,41746.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,5
SOUTH CAROLINA,2014-6,WOOTEN,BLANCO,NARCOTICS,"WC,TX",D,41767.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,6
SOUTH CAROLINA,2014-7,DUFFY,O'NEIL,NARCOTICS,"WC,TX",D,41808.0,30,1,60,INSTALLED AND USED,60.0,54.0,141.0,3248.0,937.0,77920.0,3400.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2014,7
SOUTH CAROLINA,2014-8,SEYMOUR,O'BRIEN,NARCOTICS,"WC,TX",D,41813.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,8
SOUTH CAROLINA,2014-9,GERGEL,BLANCO,NARCOTICS,"WC,TX",D,41822.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,9
SOUTH CAROLINA,2014-10,SEYMOUR,BLANCO,NARCOTICS,"WC,TX",D,41863.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,10
SOUTH CAROLINA,2014-11,GERGEL,BLANCO,NARCOTICS,"WC,TX",D,41873.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,11
SOUTH CAROLINA,2014-12,LEWIS,BITKOWER,NARCOTICS,"WC,TX",D,41915.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,12
SOUTH CAROLINA,2014-13,LEWIS,O'BRIEN,NARCOTICS,"WC,TX",D,41934.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,13
SOUTH CAROLINA,2014-14,GERGEL,BLANCO,NARCOTICS,"WC,TX",D,41947.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,14
SOUTH CAROLINA,2014-15,GERGEL,O'BRIEN,NARCOTICS,"WC,TX",D,41967.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,15
"TENNESSEE, EASTERN",2012-18,PHILLIPS,BLANCO,NARCOTICS,WC,D,40927.0,30,0,30,INSTALLED AND USED,30.0,43.0,16.0,1303.0,312.0,23768.0,2600.0,6.0,0.0,0.0,0.0,0.0,1.0,,,2012,18
"TENNESSEE, EASTERN",2013-31,VARLAN,HULSER,NARCOTICS,"WC,TX",D,41285.0,30,1,60,INSTALLED AND USED,60.0,333.0,12.0,20000.0,900.0,52399.0,1286.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,31
"TENNESSEE, EASTERN",2013-32,GREER,BLANCO,NARCOTICS,WC,D,41302.0,30,0,30,INSTALLED AND USED,30.0,6.0,15.0,176.0,3.0,39135.0,1875.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-37,2013,32
"TENNESSEE, EASTERN",2013-33,PHILLIPS,HULSER,NARCOTICS,"TX,WC",D,41305.0,30,1,60,INSTALLED AND USED,54.0,68.0,26.0,3667.0,306.0,54663.0,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-39,2013,33
"TENNESSEE, EASTERN",2013-34,GREER,O'BRIEN,NARCOTICS,WC,D,41313.0,30,1,60,INSTALLED AND USED,41.0,335.0,54.0,13724.0,1624.0,55722.0,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-37,2013,34
