Jurisdiction,A.O. Number,Judge,Attorney General or Designee,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts Per Day,Number of Persons Intercepted,Number of Intercepts,Number of Incriminating  Intercepts,Total Cost($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related,Results Related
"TEXAS, NORTHERN",2015-2,KINKEADE,O'BRIEN,BRIBERY,WC,D,42048.0,30,4,150,INSTALLED AND USED,150.0,42.0,105.0,6241.0,0.0,184478.0,3364.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, NORTHERN",2015-3,KINKEADE,BLANCO,NARCOTICS,OM,B,42058.0,30,2,90,INSTALLED AND USED,90.0,9.0,15.0,827.0,216.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-50,RELATED TO NO. 2013-50
"TEXAS, NORTHERN",2015-4,LYNN,O'BRIEN,CONSPIRACY,WC,D,42065.0,30,0,30,INSTALLED AND USED,30.0,215.0,52.0,6459.0,501.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-33,RELATED TO NO. 2014-33
"TEXAS, NORTHERN",2015-5,KINKEADE,O'BRIEN,NARCOTICS,"WC,OM,EO",D,42073.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, NORTHERN",2015-6,LYNN,BLANCO,CORRUPTION,WC,D,42083.0,30,1,60,INSTALLED AND USED,60.0,5.0,61.0,278.0,0.0,67346.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, NORTHERN",2015-7,LYNN,O'BRIEN,NARCOTICS,WC,D,42103.0,30,1,60,INSTALLED AND USED,60.0,81.0,77.0,4841.0,1216.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-50,RELATED TO NO. 2013-50
"TEXAS, NORTHERN",2015-8,GODBEY,BLANCO,CONSPIRACY,WC,D,42131.0,30,0,30,INSTALLED AND USED,30.0,142.0,5.0,4248.0,0.0,58761.0,2440.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, NORTHERN",2015-9,CUMMINGS,O'BRIEN,NARCOTICS,"WC,TX",D,42198.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, NORTHERN",2015-10,CUMMINGS,BLANCO,NARCOTICS,"WC,TX",D,42262.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, NORTHERN",2015-11,CUMMINGS,O'BRIEN,NARCOTICS,"WC,TX",D,42327.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2009-38,KAZEN,BLANCO,NARCOTICS,WC,D,40008.0,30,3,120,INSTALLED AND USED,120.0,17.0,11.0,2008.0,159.0,161670.0,10400.0,32.0,2.0,0.0,0.0,0.0,31.0,,
"TEXAS, SOUTHERN",2009-39,ELLISON,BLANCO,NARCOTICS,WC,D,40060.0,30,1,60,INSTALLED AND USED,60.0,313.0,487.0,18758.0,5587.0,117684.0,3196.0,11.0,0.0,0.0,0.0,0.0,11.0,,
"TEXAS, SOUTHERN",2010-59,ALVAREZ,BLANCO,NARCOTICS,WC,D,40190.0,30,0,30,INSTALLED AND USED,30.0,3.0,4.0,88.0,5.0,38956.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2009-38
"TEXAS, SOUTHERN",2010-60,ALVAREZ,BLANCO,NARCOTICS,WC,D,40192.0,30,0,30,INSTALLED AND USED,14.0,28.0,17.0,392.0,92.0,37760.0,1160.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2010-61,ALVAREZ,BLANCO,NARCOTICS,WC,D,40192.0,30,0,30,INSTALLED AND USED,14.0,4.0,7.0,49.0,7.0,37660.0,1160.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2010-62,ALVAREZ,WEINSTEIN,NARCOTICS,WC,D,40234.0,30,0,30,INSTALLED AND USED,26.0,78.0,46.0,2025.0,855.0,43400.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2010-63,ALVAREZ,KEENEY,NARCOTICS,WC,D,40284.0,30,0,30,INSTALLED AND USED,25.0,47.0,41.0,1183.0,178.0,49100.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2010-64,ALVAREZ,KEENEY,NARCOTICS,WC,D,40284.0,30,0,30,INSTALLED AND USED,25.0,27.0,19.0,665.0,118.0,49100.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2010-65,ALVAREZ,BLANCO,NARCOTICS,WC,D,40393.0,30,0,30,INSTALLED AND USED,30.0,6.0,4.0,167.0,17.0,38956.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2009-38
"TEXAS, SOUTHERN",2010-66,ALVAREZ,BLANCO,NARCOTICS,WC,D,40423.0,30,1,60,INSTALLED AND USED,60.0,26.0,6.0,1530.0,35.0,75312.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2009-38
"TEXAS, SOUTHERN",2011-99,CRANE,BLANCO,NARCOTICS,WC,D,40623.0,30,0,30,INSTALLED AND USED,30.0,0.0,6.0,6.0,6.0,51693.0,1926.0,6.0,0.0,0.0,0.0,0.0,2.0,,
"TEXAS, SOUTHERN",2011-100,ELLISON,WEINSTEIN,MURDER,WC,D,40702.0,30,0,30,INSTALLED AND USED,30.0,39.0,21.0,1165.0,376.0,51745.0,1735.0,10.0,0.0,0.0,0.0,0.0,10.0,,
"TEXAS, SOUTHERN",2011-101,HITTNER,BLANCO,NARCOTICS,"EO,WC",D,40737.0,30,2,90,INSTALLED AND USED,90.0,125.0,422.0,11255.0,1014.0,119708.0,0.0,10.0,0.0,1.0,0.0,0.0,6.0,,
"TEXAS, SOUTHERN",2011-102,HUGHES,BROWN,FRAUD,WC,D,40771.0,30,1,60,INSTALLED AND USED,60.0,104.0,204.0,6242.0,1405.0,95670.0,3425.0,6.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2012-111,KAZEN,BREUER,NARCOTICS,WC,D,40794.0,30,2,90,INSTALLED AND USED,90.0,66.0,205.0,5924.0,1887.0,79950.0,500.0,28.0,0.0,0.0,0.0,0.0,28.0,,
"TEXAS, SOUTHERN",2012-112,MILLER,BLANCO,NARCOTICS,"EO,WC",D,40834.0,30,1,60,INSTALLED AND USED,60.0,163.0,130.0,9785.0,1355.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2011-101,RELATED TO NO. 2011-101
"TEXAS, SOUTHERN",2012-113,HARMON,BROWN,NARCOTICS,WC,D,40952.0,30,0,30,INSTALLED AND USED,30.0,88.0,307.0,2645.0,870.0,24136.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2012-114,KAZEN,BLANCO,CORRUPTION,WC,D,40973.0,30,2,90,INSTALLED AND USED,90.0,114.0,568.0,10227.0,3682.0,477993.0,1900.0,0.0,0.0,0.0,0.0,0.0,3.0,,
"TEXAS, SOUTHERN",2012-115,KAZEN,BURETTA,CORRUPTION,WC,D,41030.0,30,1,60,INSTALLED AND USED,60.0,104.0,178.0,6221.0,2539.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2012-114,
"TEXAS, SOUTHERN",2012-116,ALVAREZ,HULSER,NARCOTICS,WC,D,41226.0,30,0,30,INSTALLED AND USED,30.0,105.0,75.0,3147.0,9.0,58150.0,530.0,9.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2013-66,HARMON,O'BRIEN,NARCOTICS,WC,D,41534.0,30,0,30,NEVER INSTALLED,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2013-67,MARMOLEJO,BLANCO,NARCOTICS,WC,D,41583.0,30,0,30,INSTALLED AND USED,30.0,135.0,19.0,4051.0,368.0,70386.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2014-26,COSTA,O'BRIEN,NARCOTICS,WC,D,41710.0,30,3,120,INSTALLED AND USED,114.0,333.0,326.0,37976.0,9709.0,306770.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2014-27,HEAD,RAMAN,NARCOTICS,WC,D,41717.0,30,1,60,INSTALLED AND USED,52.0,45.0,56.0,2350.0,0.0,92054.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2014-28,HOYT,BITKOWER,NARCOTICS,"WC,TX",D,41718.0,30,0,30,INSTALLED AND USED,30.0,171.0,85.0,5117.0,1566.0,95210.0,2343.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2014-29,CRANE,O'BRIEN,$LAUNDERING,WC,D,41743.0,30,0,30,INSTALLED AND USED,30.0,51.0,22.0,1532.0,0.0,37371.0,612.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2014-30,MARMOLEJO,O'BRIEN,NARCOTICS,TX,D,41758.0,30,0,30,INSTALLED AND USED,30.0,60.0,21.0,1810.0,259.0,26111.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2014-31,SPARKS,O'BRIEN,NARCOTICS,"WC,TX",D,41809.0,30,0,30,INSTALLED AND USED,29.0,16.0,12.0,453.0,263.0,27968.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2014-32,ALVAREZ,BLANCO,NARCOTICS,WC,D,41855.0,30,0,30,INSTALLED AND USED,19.0,85.0,120.0,1613.0,9.0,26922.0,1064.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2012-116
"TEXAS, SOUTHERN",2014-33,YEAKEL,O'BRIEN,NARCOTICS,"WC,TX",D,41858.0,30,0,30,INSTALLED AND USED,29.0,41.0,5.0,1177.0,104.0,60336.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2014-34,ALTAS,O'BRIEN,CONSPIRACY,"EO,WC,WO",D,41864.0,30,0,30,INSTALLED AND USED,7.0,75.0,25.0,527.0,237.0,33144.0,1244.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2014-35,ATLAS,O'NEIL,CONSPIRACY,"EO,WC",D,41880.0,30,0,30,INSTALLED AND USED,30.0,39.0,32.0,1180.0,678.0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-34,
"TEXAS, SOUTHERN",2014-36,MILLER,O'BRIEN,NARCOTICS,"WC,TX",D,41921.0,30,0,30,INSTALLED AND USED,30.0,149.0,243.0,4478.0,245.0,27623.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2014-37,HITTNER,O'BRIEN,NARCOTICS,"WC,TX",D,41949.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2014-38,HITTNER,BLANCO,NARCOTICS,WC,D,41957.0,30,0,30,INSTALLED AND USED,30.0,95.0,107.0,2854.0,358.0,26268.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2014-39,HITTNER,O'BRIEN,NARCOTICS,"WC,TX",D,41961.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-1,TAGLE,SUH,EXTORTION,"WC,TX,AP",D,41907.0,30,4,150,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-2,TAGLE,SUH,EXTORTION,"WC,TX,AP",D,41907.0,30,4,150,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-3,TAGLE,SUH,EXTORTION,"WC,TX,AP",D,41907.0,30,4,150,INSTALLED AND USED,150.0,181.0,279.0,27161.0,6019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-4,HANEN,O'BRIEN,NARCOTICS,WC,D,41908.0,30,4,150,INSTALLED AND USED,150.0,181.0,279.0,27161.0,0.0,247066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-5,TAGLE,SUH,EXTORTION,"WC,TX,AP",D,41955.0,30,2,90,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-6,TAGLE,SUH,EXTORTION,"WC,TX,AP",D,41955.0,30,2,90,INSTALLED AND USED,90.0,403.0,313.0,36276.0,4833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-7,TAGLE,O'BRIEN,NARCOTICS,WC,D,41960.0,30,2,90,INSTALLED AND USED,90.0,403.0,313.0,36276.0,0.0,157417.0,8542.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-8,ELLISON,CALDWELL,NARCOTICS,WC,D,41975.0,30,0,30,INSTALLED AND USED,30.0,14.0,0.0,416.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-9,HANEN,O'BRIEN,NARCOTICS,WC,D,41989.0,30,2,90,INSTALLED AND USED,89.0,144.0,306.0,12798.0,1833.0,23400.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-10,HANEN,O'BRIEN,NARCOTICS,"WC,TX,AP",D,41989.0,30,2,90,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-11,SALDANA,BLANCO,NARCOTICS,"WC,EO",D,42004.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-12,HOYT,O'BRIEN,NARCOTICS,TX,D,42031.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-13,HOYT,CALDWELL,NARCOTICS,WC,D,42034.0,30,0,30,INSTALLED AND USED,30.0,14.0,0.0,416.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-14,HOYT,CALDWELL,NARCOTICS,WC,D,42034.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-15,LAKE,BLANCO,NARCOTICS,TX,D,42046.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-16,LAKE,O'BRIEN,NARCOTICS,TX,D,42059.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-17,LAKE,O'BRIEN,NARCOTICS,WC,D,42061.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-18,LAKE,BLANCO,NARCOTICS,WC,D,42061.0,22,0,22,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-19,LAKE,O'BRIEN,NARCOTICS,WC,D,42061.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-20,HANEN,BLANCO,NARCOTICS,WC,D,42068.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-21,HANEN,BLANCO,RACKETEERING,WC,D,42068.0,30,1,60,INSTALLED AND USED,60.0,154.0,172.0,9213.0,0.0,54613.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-22,ALVAREZ,O'BRIEN,NARCOTICS,WC,D,42072.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-23,GARCIA MARMOLEJO,SWARTZ,NARCOTICS,"WC,TX",D,42079.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-24,HARMON,O'BRIEN,NARCOTICS,TX,D,42086.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-25,HARMON,BLANCO,NARCOTICS,TX,D,42090.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-26,ROSENTHAL,BLANCO,NARCOTICS,TX,D,42100.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-27,ROSENTHAL,CALDWELL,NARCOTICS,WC,D,42100.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-28,SALDANA,O'BRIEN,INTERFERENCE,OM,O,42114.0,30,0,30,INSTALLED AND USED,24.0,15.0,15.0,354.0,10.0,18511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-29,CRANE,CALDWELL,BRIBERY,WC,D,42115.0,30,1,60,INSTALLED AND USED,60.0,71.0,131.0,4236.0,0.0,201894.0,5680.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-30,SALDANA,SUH,NARCOTICS,"WC,EO",D,42118.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-31,ROSENTHAL,O'BRIEN,NARCOTICS,TX,D,42124.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-32,GILMORE,BITKOWER,CONSPIRACY,"EO,OO,WC,WO",D,42128.0,30,1,60,INSTALLED AND USED,57.0,46.0,243.0,2618.0,297.0,68127.0,4080.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-33,RAMOS,O'BRIEN,NARCOTICS,"WC,TX",D,42131.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-34,MILLER,BLANCO,NARCOTICS,WC,D,42159.0,30,0,30,INSTALLED AND USED,30.0,14.0,0.0,416.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-35,HEAD,O'BRIEN,NARCOTICS,"EO,TX",D,42160.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-36,TAGLE,BLANCO,NARCOTICS,"WC,TX,AP",D,42164.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-37,TAGLE,BLANCO,NARCOTICS,"WC,TX,AP",D,42164.0,30,0,30,INSTALLED AND USED,90.0,5.0,11.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-38,TAGLE,BLANCO,NARCOTICS,WC,D,42165.0,30,0,30,INSTALLED AND USED,13.0,34.0,11.0,440.0,0.0,14950.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-39,TAGLE,O'BRIEN,NARCOTICS,WC,D,42207.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-40,TAGLE,O'BRIEN,NARCOTICS,WC,D,42207.0,30,1,60,INSTALLED AND USED,90.0,71.0,40.0,6387.0,12.0,51300.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-41,TAGLE,BLANCO,NARCOTICS,"WC,TX,AP",D,42214.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-42,TAGLE,BLANCO,NARCOTICS,"WC,TX,AP",D,42214.0,30,1,60,INSTALLED AND USED,60.0,155.0,50.0,9318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-43,ALVAREZ,BLANCO,NARCOTICS,"WC,TX",D,42214.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-44,TAGLE,BLANCO,NARCOTICS,WC,D,42214.0,30,1,60,INSTALLED AND USED,60.0,155.0,50.0,9318.0,0.0,,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-45,ALVAREZ,CALDWELL,NARCOTICS,WC,D,42215.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-46,HANEN,SUH,NARCOTICS,WC,D,42219.0,30,0,30,INSTALLED AND USED,30.0,66.0,38.0,1976.0,442.0,19500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-47,RAMOS,BLANCO,NARCOTICS,"WC,TX",D,42219.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-48,HANEN,SUH,NARCOTICS,WC,D,42219.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-49,RAMOS,BLANCO,NARCOTICS,"WC,TX",D,42219.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-50,ELLISON,BLANCO,CONSPIRACY,WC,D,42222.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-51,ATLAS,O'BRIEN,NARCOTICS,TX,D,42241.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-52,HITTNER,O'BRIEN,NARCOTICS,TX,D,42249.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-53,HITTNER,SUH,NARCOTICS,WC,D,42257.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-54,ALVAREZ,BLANCO,NARCOTICS,TX,D,42262.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-55,OLVERA,YOUNG,POSSESSION,WC,D,42263.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-56,OLVERA,BLANCO,NARCOTICS,WC,D,42263.0,30,0,30,INSTALLED AND USED,30.0,11.0,0.0,334.0,48.0,25625.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-57,SALDANA,BLANCO,NARCOTICS,WC,D,42265.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-58,SALDANA,BLANCO,NARCOTICS,"EO,TX",D,42265.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-59,HITTNER,SUH,NARCOTICS,WC,D,42277.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-60,HITTNER,O'BRIEN,NARCOTICS,WC,D,42277.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, SOUTHERN",2015-61,HITTNER,BLANCO,NARCOTICS,"WC,TX",D,42277.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
