Jurisdiction,A.O. Number,Judge,Attorney General or Designee,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts Per Day,Number of Persons Intercepts,Number of Intercepts,Number of Incriminating Intercepts,Total Cost($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related,Results Related
"TEXAS, SOUTHERN",2017-107,HARMON,HULSER,EXTORTION,WC,D,42880.0,30.0,2.0,90.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-108,SALDANA,,NARCOTICS,WC,D,43059.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-109,HANKS,HULSER,CONSPIRACY,WC,D,43038.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-110,HINOJOSA,HULSER,DRUGS - ILLEGAL,WC,D,42886.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-111,RAMOS,,CONSPIRACY,"WC,TX",D,42990.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-112,"HEAD, JR.",HULSER,CONSPIRACY,"WC,OM",D,43061.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-113,GILMORE,SWARTZ,CONSPIRACY,"WC,TX",D,42942.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-114,GILMORE,,CONSPIRACY,WC,D,42927.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-115,GILMORE,HULSER,CONSPIRACY,WC,D,42923.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-116,HANKS,DOWNING,CONSPIRACY,WC,D,42970.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-117,RAMOS,HULSER,CONSPIRACY,"WC,TX",D,42894.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-118,"HEAD, JR.",,CONSPIRACY,WC,D,43011.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-119,OLVERA,DOWNING,NARCOTICS,WC,D,42689.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-120,GARCIA MARMOLEJO,HULSER,DRUGS - ILLEGAL,WC,D,42893.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-121,HUGHES,DOWNING,CONSPIRACY,"WC,TX",D,42775.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-122,HUGHES,,CONSPIRACY,"WC,TX",D,42787.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-123,HARMON,HULSER,NARCOTICS,"WC,TX",D,42856.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-124,ELLISON,DOWNING,CONSPIRACY,WC,D,42905.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-125,ALVAREZ,BLANCO,NARCOTICS,WC,D,42838.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-126,HUGHES,,CONSPIRACY,WC,D,42773.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-127,ALVAREZ,BLANCO,NARCOTICS,WC,D,42781.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-128,RAMOS,BLANCO,CONSPIRACY,WC,D,42835.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-129,RAMOS,,CONSPIRACY,WC,D,42787.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-130,HARMON,BLANCO,DRUGS - ILLEGAL,"WC,TX",D,42870.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-131,LAKE,SWARTZ,CONSPIRACY,"WC,TX",D,42832.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-132,ALVAREZ,BLANCO,NARCOTICS,WC,D,42838.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-133,LAKE,HULSER,CONSPIRACY,WC,D,42579.0,30.0,8.0,270.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-134,HARMON,DOWNING,CONSPIRACY,"WC,TX",D,42790.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-135,GARCIA MARMOLEJO,HULSER,DRUGS - ILLEGAL,"WC,TX",D,42949.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-136,HINOJOSA,,DRUGS - ILLEGAL,WC,D,43070.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-137,ELLISON,HULSER,CONSPIRACY,WC,D,42908.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-138,HANKS,DOWNING,CONSPIRACY,WC,D,42970.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-139,HANKS,DOWNING,CONSPIRACY,WC,D,42970.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-140,HANKS,DOWNING,CONSPIRACY,WC,D,42970.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-141,HANKS,DOWNING,CONSPIRACY,WC,D,42970.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-142,LAKE,BLANCO,CONSPIRACY,"WC,TX,AP",D,42838.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-143,GILMORE,HULSER,CONSPIRACY,"WC,TX,AP",D,42927.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-144,BENNETT,,CONSPIRACY,"WC,TX,AP",D,43034.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-145,HARMON,HULSER,CONSPIRACY,"WC,TX,AP",D,42885.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-146,HANKS,DOWNING,CONSPIRACY,WC,D,42970.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-147,HANKS,HULSER,CONSPIRACY,WC,D,42913.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-148,HANKS,HULSER,CONSPIRACY,WC,D,42913.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-149,HANKS,HULSER,CONSPIRACY,WC,D,42913.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-150,HUGHES,HULSER,CONSPIRACY,WC,D,42864.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-151,SALDANA,,DRUGS - ILLEGAL,EO,-99,42845.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-152,SALDANA,,DRUGS - ILLEGAL,EO,D,42923.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-153,MILLER,,CONSPIRACY,"WC,TX",D,42950.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-154,ELLISON,,CONSPIRACY,"WC,TX,AP",D,42901.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-155,"HANKS, JR.",BLANCO,CONSPIRACY,WC,D,42816.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-156,"HANKS, JR.",BLANCO,CONSPIRACY,WC,D,42816.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-157,GILMORE,BLANCO,CONSPIRACY,"WC,TX",D,42716.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-158,"HANKS, JR.",BLANCO,CONSPIRACY,WC,D,42816.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-159,"HANKS, JR.",,CONSPIRACY,WC,D,42779.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-160,RAMOS,BITKOWER,CONSPIRACY,"WC,TX",D,42765.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-161,RAMOS,BITKOWER,CONSPIRACY,WC,D,42758.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-162,HANKS,HULSER,CONSPIRACY,WC,D,43038.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-163,HANKS,HULSER,CONSPIRACY,WC,D,43038.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-164,MILLER,,CONSPIRACY,"WC,TX",D,42765.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-165,HANKS,DOWNING,CONSPIRACY,WC,D,42970.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-166,"HANKS, JR.",,CONSPIRACY,"WC,TX",D,42816.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-167,"HANKS, JR.",HULSER,CONSPIRACY,"WC,TX",D,42912.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-168,CRANE,SWARTZ,NARCOTICS,"WC,EO",D,42996.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-169,CRANE,SWARTZ,NARCOTICS,WC,D,42858.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-170,CRANE,SWARTZ,NARCOTICS,WC,D,42816.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-171,RAMOS,BLANCO,CONSPIRACY,"WC,TX",D,42867.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,RELATED TO NO. 2017-117,RELATED TO NO. 2017-117
"TEXAS, SOUTHERN",2017-172,BENNETT,DOWNING,CONSPIRACY,"WC,TX",D,43039.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-173,HANKS,HULSER,CONSPIRACY,WC,D,43038.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-174,ELLISON,HULSER,CONSPIRACY,"WC,TX",D,42908.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-175,"HANKS, JR.",,CONSPIRACY,WC,D,42779.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-176,MILLER,HULSER,CONSPIRACY,"WC,TX,AP",D,42968.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-177,SALDANA,SWARTZ,NARCOTICS,WC,D,42825.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-178,LAKE,HULSER,CONSPIRACY,"WC,TX",D,42828.0,30.0,2.0,90.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-179,BENNETT,DOWNING,CONSPIRACY,WC,D,43013.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-180,HARMON,,CONSPIRACY,"WC,TX",D,42811.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-181,BENNETT,,CONSPIRACY,"WC,TX",D,43021.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-182,HINOJOSA,,DRUGS - ILLEGAL,WC,D,43070.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-183,"HANKS, JR.",,DRUGS - ILLEGAL,WC,D,42963.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-184,HANKS,HULSER,CONSPIRACY,WC,D,43038.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-185,HANKS,HULSER,CONSPIRACY,WC,D,43038.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-186,"OLVERA, JR.",BLANCO,NARCOTICS,WC,D,42810.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-187,"OLVERA, JR.",,NARCOTICS,WC,D,43011.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-188,HANKS,HULSER,CONSPIRACY,WC,D,42913.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, SOUTHERN",2017-189,"HANKS, JR.",BLANCO,CONSPIRACY,WC,D,42816.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"TEXAS, WESTERN",2013-92,GUADERRAMA,,NARCOTICS,"WC,TX",D,41334.0,30.0,1.0,60.0,INSTALLED AND USED,57.0,0.0,0,0,0,27471.0,2150.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2013-93,GUADERRAMA,,NARCOTICS,"WC,TX",D,41488.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,0.0,0,0,0,26829.0,2469.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2013-94,YEAKEL,,NARCOTICS,WC,D,41582.0,30.0,0.0,30.0,INSTALLED AND USED,20.0,0.0,0,0,0,18316.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2014-152,BIERY,,NARCOTICS,"WC,TX",D,41792.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,32.0,19,954,465,26093.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-135
"TEXAS, WESTERN",2014-153,MOSES,,NARCOTICS,"WC,TX",D,41828.0,30.0,1.0,60.0,INSTALLED AND USED,58.0,0.0,0,0,0,62999.0,1575.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-130
"TEXAS, WESTERN",2014-154,JUNELL,,NARCOTICS,WC,D,41906.0,30.0,1.0,60.0,INSTALLED AND USED,58.0,54.0,68,"3,132",597,68299.0,3750.0,13.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2015-270,YEAKEL,,NARCOTICS,WC,D,42097.0,30.0,0.0,30.0,INSTALLED AND USED,14.0,0.0,0,0,0,12633.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2015-271,CARDONE,,NARCOTICS,WC,D,42256.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,109.0,40,"3,189",78,26765.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2015-272,MONTALVO,,NARCOTICS,"WC,TX",D,42263.0,30.0,1.0,60.0,INSTALLED AND USED,46.0,84.0,21,"3,889","2,078",93005.0,3075.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2015-273
"TEXAS, WESTERN",2015-273,JUNELL,,NARCOTICS,"WC,TX",D,42311.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,97.0,20,"2,818","1,124",55190.0,3802.0,17.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2015-274,YEAKEL,,NARCOTICS,"WC,TX",D,42328.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,57.0,11,"1,677",477,28672.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2015-185
"TEXAS, WESTERN",2016-210,MARTINEZ,,NARCOTICS,"WC,TX",D,42395.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,86.0,110,"2,499",444,38518.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2016-211,GARCIA,,NARCOTICS,TX,D,42432.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,0.0,0,0,0,28372.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2016-212,GARCIA,,NARCOTICS,WC,D,42404.0,30.0,1.0,60.0,INSTALLED AND USED,58.0,0.0,0,0,0,56744.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2016-213,RODRIGUEZ,,NARCOTICS,"WC,TX",D,42433.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,22.0,28,639,130,26941.0,925.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2016-214,CARDONE,,NARCOTICS,"WC,TX",D,42452.0,30.0,0.0,30.0,INSTALLED AND USED,23.0,91.0,66,"2,093",560,26814.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2016-215,BIERY,,NARCOTICS,"WC,TX",D,42471.0,30.0,0.0,30.0,INSTALLED AND USED,20.0,0.0,0,0,0,26497.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2016-216,RODRIGUEZ,,NARCOTICS,WC,D,42429.0,30.0,1.0,60.0,INSTALLED AND USED,58.0,42.0,64,"2,476",308,53138.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2016-217,RODRIGUEZ,,NARCOTICS,"WC,TX",D,42468.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,0.0,0,0,0,53619.0,1875.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2016-218,BIERY,,NARCOTICS,WC,D,42482.0,30.0,0.0,30.0,INSTALLED AND USED,17.0,13.0,7,227,24,26641.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2016-219,JUNELL,,NARCOTICS,"WC,TX",D,42480.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,433.0,179,"12,573","1,467",48518.0,1250.0,61.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2016-220,RODRIGUEZ,,NARCOTICS,"WC,TX",D,42433.0,30.0,2.0,90.0,INSTALLED AND USED,87.0,77.0,97,"6,724","2,192",67536.0,2568.0,3.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2016-221,RODRIGUEZ,,NARCOTICS,"WC,TX",D,42514.0,30.0,0.0,30.0,INSTALLED AND USED,7.0,0.0,0,0,0,28516.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2016-222,YEAKEL,,NARCOTICS,"WC,TX",D,42478.0,30.0,1.0,60.0,INSTALLED AND USED,57.0,136.0,124,"7,757","1,285",75561.0,2568.0,12.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2016-223,PITMAN,,NARCOTICS,WC,D,42487.0,30.0,1.0,60.0,INSTALLED AND USED,58.0,95.0,264,"5,553",657,81794.0,2986.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2016-224,BRIONES,,NARCOTICS,"WC,TX",D,42507.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,191.0,301,"5,751",58,41685.0,4425.0,9.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2016-225,BIERY,,NARCOTICS,TX,D,42529.0,30.0,0.0,30.0,INSTALLED AND USED,20.0,14.0,9,291,10,15008.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2016-226,BIERY,,NARCOTICS,"WC,TX",D,42501.0,30.0,1.0,60.0,INSTALLED AND USED,58.0,71.0,105,"4,118",435,75604.0,1892.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2016-227,RODRIGUEZ,,NARCOTICS,WC,D,42489.0,30.0,1.0,60.0,INSTALLED AND USED,24.0,222.0,160,"5,329",950,50463.0,1250.0,6.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2016-228,JUNELL,,NARCOTICS,"WC,TX",D,42611.0,30.0,0.0,30.0,INSTALLED AND USED,2.0,0.0,0,0,0,3400.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2016-229,GUADERRAMA,,NARCOTICS,TX,D,42335.0,30.0,4.0,150.0,INSTALLED AND USED,150.0,0.0,0,0,0,256081.0,11026.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2016-230,BIERY,,NARCOTICS,TX,D,42552.0,30.0,1.0,60.0,INSTALLED AND USED,58.0,300.0,87,"17,451","4,087",82138.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2016-231,JUNELL,,NARCOTICS,"WC,TX",D,42620.0,30.0,0.0,30.0,INSTALLED AND USED,21.0,105.0,61,"2,216",270,17159.0,1926.0,2.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2016-232,GARCIA,,NARCOTICS,"WC,TX",D,42619.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,143.0,115,"4,300","1,851",24381.0,642.0,5.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2016-233,GARCIA,,MURDER,WC,D,42633.0,30.0,0.0,30.0,NEVER INSTALLED,0.0,0.0,0,0,0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2016-237
"TEXAS, WESTERN",2016-234,BIERY,,NARCOTICS,"WC,TX",D,42656.0,30.0,0.0,30.0,INSTALLED AND USED,15.0,43.0,26,658,137,12039.0,2500.0,1.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2016-235,BIERY,,MURDER,WC,D,42646.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,107.0,69,"3,228","1,674",64523.0,798.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2016-237
"TEXAS, WESTERN",2016-236,BIERY,,NARCOTICS,"WC,TX",D,42656.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,61.0,52,"1,847",199,34762.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2016-237,EZRA,,MURDER,WC,D,42600.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,136.0,263,"12,320","5,035",169553.0,1865.0,37.0,0.0,0.0,2.0,0.0,1.0,,
"TEXAS, WESTERN",2016-238,MONTALVO,,BRIBERY,WC,D,42671.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,16.0,100,506,216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-193,RELATED TO NO. 2016-193
"TEXAS, WESTERN",2016-239,BIERY,,NARCOTICS,TX,D,42587.0,30.0,3.0,120.0,INSTALLED AND USED,102.0,0.0,0,0,0,86390.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2016-240,SPARKS,,CONSPIRACY,WC,D,42642.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,164.0,131,"9,846","1,993",85199.0,875.0,1.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2016-241,BIERY,,NARCOTICS,TX,D,42614.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,0.0,0,0,0,82037.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2016-242,BIERY,,NARCOTICS,"WC,TX",D,42670.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,27.0,95,"1,658",644,56500.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2016-234
"TEXAS, WESTERN",2016-243,MARTINEZ,,NARCOTICS,TX,D,42604.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,136.0,39,"12,310","2,853",78483.0,3039.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2016-244,MARTINEZ,,NARCOTICS,WC,D,42649.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,0.0,0,0,0,80322.0,3039.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2016-245,YEAKEL,,NARCOTICS,WC,D,42697.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,225.0,209,"6,759","1,648",26134.0,625.0,2.0,0.0,0.0,0.0,0.0,0.0,,
"TEXAS, WESTERN",2016-275,"SMITH, JR.",O'BRIEN,NARCOTICS,WC,D,42451.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
