State,Jurisdiction,A.O. Number,Judge,Prosecutor,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts Per Day,Number of Persons Intercepts,Number of Intercepts,Number of Incriminating Intercepts,Total Cost($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related,Results Related
NEW YORK,QUEENS,2015-510,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42096.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,118.0,170,"3,549",1,6000.0,3000.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-511,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42068.0,30.0,1.0,60.0,INSTALLED AND USED,59.0,29.0,23,"1,762",42,11800.0,5900.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-512,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42075.0,30.0,2.0,90.0,INSTALLED AND USED,78.0,6.0,270,540,82,15600.0,7800.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-513,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42075.0,30.0,2.0,90.0,INSTALLED AND USED,78.0,213.0,119,"16,649","1,017",15600.0,7800.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-514,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42137.0,19.0,0.0,19.0,INSTALLED AND USED,17.0,51.0,6,871,5,3400.0,1700.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-515,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42137.0,19.0,0.0,19.0,INSTALLED AND USED,17.0,11.0,29,190,2,3400.0,1700.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-516,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42137.0,19.0,0.0,19.0,INSTALLED AND USED,17.0,128.0,50,"2,190",4,3400.0,1700.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-517,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42082.0,15.0,2.0,75.0,INSTALLED AND USED,72.0,7.0,80,535,15,14400.0,7200.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-518,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42096.0,30.0,1.0,60.0,INSTALLED AND USED,58.0,240.0,62,"13,931",12,11600.0,5800.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-519,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42096.0,30.0,1.0,60.0,INSTALLED AND USED,58.0,2.0,56,136,36,11600.0,5800.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-520,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42124.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,3.0,19,108,35,5800.0,2900.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-521,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42068.0,30.0,2.0,90.0,INSTALLED AND USED,88.0,7.0,18,697,165,17600.0,8800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-522,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42125.0,30.0,1.0,60.0,INSTALLED AND USED,56.0,2.0,65,164,17,11200.0,5600.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-523,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42153.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,204.0,30,"5,731","1,034",5600.0,2800.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-524,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42125.0,30.0,1.0,60.0,INSTALLED AND USED,56.0,6.0,65,369,8,11200.0,5600.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-525,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42125.0,30.0,1.0,60.0,INSTALLED AND USED,53.0,84.0,141,"4,500",28,10600.0,5300.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-526,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42152.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,1.0,1,30,0,5800.0,2900.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-527,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42138.0,30.0,1.0,60.0,INSTALLED AND USED,45.0,8.0,8,362,49,9000.0,4500.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-528,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42124.0,30.0,1.0,60.0,INSTALLED AND USED,59.0,1.0,2,85,8,11800.0,5900.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-529,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42096.0,30.0,2.0,90.0,INSTALLED AND USED,88.0,33.0,24,"2,922",119,17600.0,8800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-530,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42012.0,30.0,5.0,180.0,INSTALLED AND USED,175.0,92.0,47,"16,111",72,35000.0,17500.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-531,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42040.0,30.0,4.0,150.0,INSTALLED AND USED,146.0,126.0,38,"18,486",86,29200.0,14600.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-532,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42137.0,19.0,2.0,79.0,INSTALLED AND USED,72.0,3.0,118,243,3,14400.0,7200.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-533,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42180.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,6.0,"2,900",190,27,5800.0,2900.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-534,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42166.0,17.0,1.0,47.0,INSTALLED AND USED,43.0,7.0,11,342,4,8600.0,4300.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-535,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42107.0,23.0,3.0,113.0,INSTALLED AND USED,102.0,9.0,50,963,112,20400.0,10200.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-536,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42137.0,30.0,2.0,90.0,INSTALLED AND USED,72.0,240.0,89,"17,331","1,222",14400.0,7200.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-537,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42153.0,30.0,1.0,60.0,INSTALLED AND USED,56.0,89.0,40,"5,032","1,001",11200.0,5600.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-538,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,41933.0,19.0,10.0,319.0,INSTALLED AND USED,276.0,25.0,154,"7,116",134,55200.0,27600.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-539,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42125.0,30.0,2.0,90.0,INSTALLED AND USED,84.0,40.0,101,"3,432",56,16800.0,8400.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-540,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42075.0,30.0,4.0,150.0,INSTALLED AND USED,134.0,385.0,88,"51,665",624,26800.0,13400.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-541,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42075.0,30.0,4.0,150.0,INSTALLED AND USED,134.0,51.0,82,"6,898",334,26800.0,13400.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-542,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42180.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,1.0,6,29,2,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-543,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42180.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,0.0,2,6,0,5800.0,2900.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-544,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42152.0,30.0,1.0,60.0,INSTALLED AND USED,59.0,3.0,15,210,81,11800.0,5900.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-545,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42180.0,30.0,0.0,30.0,INSTALLED AND USED,27.0,0.0,0,0,0,5400.0,2700.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-546,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42159.0,30.0,1.0,60.0,INSTALLED AND USED,52.0,8.0,34,448,2,10400.0,5200.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-547,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42048.0,30.0,6.0,210.0,INSTALLED AND USED,182.0,109.0,284,"19,899",48,36400.0,18200.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-548,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42020.0,30.0,7.0,240.0,INSTALLED AND USED,210.0,265.0,210,"55,795",84,42000.0,21000.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-549,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42208.0,22.0,0.0,22.0,INSTALLED AND USED,22.0,19.0,68,437,1,4400.0,2200.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-550,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42124.0,30.0,4.0,150.0,INSTALLED AND USED,146.0,4.0,18,604,61,29200.0,14600.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-551,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42208.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,4.0,10,129,23,5800.0,2900.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-552,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42180.0,30.0,1.0,60.0,INSTALLED AND USED,59.0,3.0,11,218,40,11800.0,5900.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-553,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42208.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,0.0,3,7,0,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-554,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42180.0,30.0,1.0,60.0,INSTALLED AND USED,59.0,13.0,9,803,51,11800.0,5900.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-555,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42187.0,30.0,1.0,60.0,INSTALLED AND USED,52.0,1.0,3,62,9,10400.0,5200.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-556,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42208.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,56.0,26,"1,576",4,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-557,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42208.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,6.0,25,198,2,5800.0,2900.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-558,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42208.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,0.0,1,4,0,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-559,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42215.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,0.0,2,1,0,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-560,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42180.0,30.0,3.0,120.0,INSTALLED AND USED,92.0,5.0,48,534,27,18400.0,9200.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-561,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42166.0,17.0,3.0,107.0,INSTALLED AND USED,92.0,56.0,30,"5,200",738,18400.0,9200.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-562,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42208.0,22.0,1.0,52.0,INSTALLED AND USED,50.0,108.0,133,"5,436",285,10000.0,5000.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-563,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42208.0,22.0,1.0,52.0,INSTALLED AND USED,50.0,98.0,394,"4,939",540,10000.0,5000.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-564,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42248.0,11.0,0.0,11.0,INSTALLED AND USED,10.0,92.0,19,924,0,2000.0,1000.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-565,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42187.0,22.0,2.0,82.0,INSTALLED AND USED,71.0,1.0,37,116,15,14200.0,7100.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-566,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42208.0,22.0,1.0,52.0,INSTALLED AND USED,50.0,44.0,137,"2,233",7,10000.0,5000.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-567,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42236.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,349.0,26,"9,782",5,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-568,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42180.0,30.0,2.0,90.0,INSTALLED AND USED,88.0,21.0,20,"1,858",207,17600.0,8800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-569,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42236.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,0.0,2,1,0,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-570,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42236.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,10.0,14,288,30,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-571,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42187.0,22.0,3.0,112.0,INSTALLED AND USED,99.0,33.0,113,"3,344",35,19800.0,9900.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-572,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42180.0,30.0,3.0,120.0,INSTALLED AND USED,106.0,16.0,83,"1,725",88,21200.0,10600.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-573,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42248.0,11.0,1.0,41.0,INSTALLED AND USED,38.0,350.0,111,"13,318",332,7600.0,3800.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-574,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42264.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,166.0,21,"4,668",11,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-575,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42236.0,30.0,1.0,60.0,INSTALLED AND USED,58.0,36.0,35,"2,122",17,11600.0,5800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-576,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42187.0,30.0,3.0,120.0,INSTALLED AND USED,110.0,31.0,14,"3,418",49,22000.0,11000.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-577,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42012.0,30.0,9.0,300.0,INSTALLED AND USED,291.0,200.0,60,"58,304",228,58200.0,29100.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-578,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42236.0,30.0,1.0,60.0,INSTALLED AND USED,58.0,0.0,6,27,4,11600.0,5800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-579,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42285.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,12,19,1,6000.0,3000.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-580,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42285.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,1,1,1,6000.0,3000.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-581,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42285.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,1.0,"1,749",52,1,6000.0,3000.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-582,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42264.0,30.0,1.0,60.0,INSTALLED AND USED,56.0,16.0,11,897,42,11200.0,5600.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-583,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42292.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,0.0,1,1,0,5800.0,2900.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-584,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42264.0,30.0,1.0,60.0,INSTALLED AND USED,56.0,13.0,13,763,20,11200.0,5600.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-585,KNOPF,BROWN,DRUGS - PRESCRIPTION,"WC,TX",D,42298.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,14.0,23,420,53,5800.0,2900.0,19.0,0.0,0.0,0.0,0.0,2.0,,
NEW YORK,QUEENS,2015-586,KNOPF,BROWN,DRUGS - PRESCRIPTION,"WC,TX",D,42298.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,7.0,15,220,101,5800.0,2900.0,19.0,0.0,0.0,0.0,0.0,2.0,,
NEW YORK,QUEENS,2015-587,KNOPF,BROWN,DRUGS - PRESCRIPTION,"WC,TX",D,42298.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,5.0,14,150,78,5800.0,2900.0,19.0,0.0,0.0,0.0,0.0,2.0,,
NEW YORK,QUEENS,2015-588,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42180.0,30.0,5.0,180.0,INSTALLED AND USED,162.0,6.0,46,"1,085",87,32400.0,16200.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-589,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42248.0,11.0,3.0,101.0,INSTALLED AND USED,85.0,13.0,110,"1,135",47,17000.0,8500.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-590,KNOPF,BROWN,NARCOTICS,"WC,TX",D,41956.0,30.0,13.0,420.0,INSTALLED AND USED,399.0,652.0,156,"260,328",554,79800.0,39900.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-591,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42313.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,16.0,16,448,29,5600.0,2800.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2015-592,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42327.0,30.0,0.0,30.0,INSTALLED AND USED,24.0,17.0,3,429,0,4800.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW YORK,QUEENS,2015-593,KNOPF,BROWN,DRUGS - PRESCRIPTION,"WC,TX",D,42326.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,15.0,78,455,350,5800.0,2900.0,19.0,0.0,0.0,0.0,0.0,2.0,,
NEW YORK,QUEENS,2015-594,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42314.0,20.0,1.0,50.0,INSTALLED AND USED,48.0,17.0,96,840,6,9600.0,4800.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2015-595,KNOPF,BROWN,DRUGS - PRESCRIPTION,"WC,TX",D,42326.0,30.0,1.0,60.0,INSTALLED AND USED,42.0,57.0,82,"2,430",624,8400.0,4200.0,19.0,0.0,0.0,0.0,0.0,2.0,,
NEW YORK,QUEENS,2015-675,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42166.0,30.0,0.0,30.0,NEVER INSTALLED,,,,,,,,,,,,,,,
NEW YORK,QUEENS,2016-391,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42208.0,30.0,5.0,180.0,INSTALLED AND USED,169.0,54.0,23,"9,174",58,33800.0,16900.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2016-392,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42292.0,30.0,2.0,90.0,INSTALLED AND USED,84.0,13.0,21,"1,121",91,16800.0,8400.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2016-393,KNOPF,BROWN,NARCOTICS,"WC,TX",D,41956.0,30.0,15.0,480.0,INSTALLED AND USED,457.0,105.0,67,"48,269",762,91400.0,45700.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2016-394,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42348.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,3.0,12,101,3,5800.0,2900.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2016-395,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42292.0,30.0,2.0,90.0,INSTALLED AND USED,84.0,3.0,15,275,32,16800.0,8400.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2016-396,KNOPF,BROWN,NARCOTICS,"WC,TX",D,41928.0,30.0,15.0,480.0,INSTALLED AND USED,457.0,178.0,87,"81,375","5,916",91400.0,45700.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2016-397,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42355.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,717.0,622,"20,817",90,5800.0,2900.0,1.0,0.0,0.0,0.0,0.0,1.0,,
NEW YORK,QUEENS,2016-398,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42248.0,11.0,5.0,161.0,INSTALLED AND USED,134.0,178.0,908,"23,889",664,26800.0,13400.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2016-399,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42314.0,20.0,3.0,110.0,INSTALLED AND USED,98.0,8.0,75,854,148,19600.0,9800.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2016-400,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42314.0,20.0,3.0,110.0,INSTALLED AND USED,98.0,419.0,467,"41,149","2,920",19600.0,9800.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2016-401,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42361.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,10.0,61,310,11,6000.0,3000.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2016-402,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42361.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,4,2,1,6000.0,3000.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2016-403,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42296.0,20.0,3.0,110.0,INSTALLED AND USED,95.0,16.0,869,"1,613",98,19000.0,9500.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2016-404,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42348.0,30.0,1.0,60.0,INSTALLED AND USED,57.0,18.0,17,"1,055",58,11400.0,5700.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2016-405,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42080.0,30.0,11.0,360.0,INSTALLED AND USED,332.0,40.0,34,"13,432",188,66400.0,33200.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2016-406,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42377.0,30.0,0.0,30.0,INSTALLED AND USED,27.0,0.0,3,7,1,5400.0,2700.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2016-407,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42313.0,30.0,2.0,90.0,INSTALLED AND USED,80.0,61.0,22,"4,897",39,16000.0,8000.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2016-408,KNOPF,BROWN,NARCOTICS,"WC,TX",D,42313.0,30.0,2.0,90.0,INSTALLED AND USED,80.0,34.0,39,"2,730",95,16000.0,8000.0,15.0,0.0,0.0,0.0,0.0,15.0,,
NEW YORK,QUEENS,2016-409,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42361.0,30.0,1.0,60.0,INSTALLED AND USED,51.0,217.0,546,"11,078",155,10200.0,5100.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2016-410,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42257.0,30.0,5.0,180.0,INSTALLED AND USED,154.0,390.0,809,"60,124",54,30800.0,15400.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2016-411,BUCHTER,BROWN,NARCOTICS,"WC,TX",D,42248.0,11.0,6.0,191.0,INSTALLED AND USED,164.0,7.0,113,"1,260",164,32800.0,16400.0,11.0,0.0,0.0,0.0,0.0,8.0,,
NEW YORK,QUEENS,2016-412,KNOPF,BROWN,DRUGS - PRESCRIPTION,"WC,TX",D,42383.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,2.0,2,58,50,5800.0,2900.0,19.0,0.0,0.0,0.0,0.0,2.0,,
